,AAL,ALK,ALLE,AME,ARNC,AYI,BA,CAT,CHRW,CMI,COL,CSX,CTAS,DAL,DE,DNB,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLR,FLS,FTV,GD,GE,GWW,HON,IR,ITW,JBHT,JCI,JEC,KSU,LLL,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,R,RHI,ROK,ROP,RSG,RTN,SRCL,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WM,XYL
158,29.09,58.560001,68.360001,46.25,21.274347,248.229996,128.429993,75.660004,75.089996,112.129997,83.650002,26.040001,99.099998,36.0,80.260002,122.589996,68.379997,127.849998,52.040001,59.66,49.650002,45.029999,58.0,152.470001,48.77,45.02,49.400002,140.929993,31.25,229.619995,115.255684,63.709999,104.260002,80.959999,44.753925,49.610001,88.639999,146.229996,248.800003,39.740002,30.83,174.860001,52.029999,221.559998,84.82,51.66,108.550003,58.689999,23.030001,61.5,37.650002,114.839996,169.149994,51.369999,134.350006,104.110001,261.070007,36.25,40.799999,86.849998,108.199997,65.879997,102.099998,80.639999,66.33000200000001,44.790001
159,27.76,57.869999,67.93,45.060001,20.599684,246.440002,127.25,74.589996,75.029999,109.199997,82.470001,25.5,98.639999,34.959999,79.050003,121.949997,66.800003,128.639999,51.73,58.709999,49.049999,43.610001,57.790001,151.589996,48.330002,43.889999,47.07,138.139999,31.27,224.27999900000003,114.867752,62.77,103.449997,80.5,43.340313,48.57,87.139999,147.53999299999995,250.949997,38.68,30.379999,175.199997,51.59,221.649994,83.83000200000002,50.16,106.849998,57.720001,22.92,60.18,36.900002,112.349998,166.600006,51.860001,136.580002,102.470001,258.5,35.689999,39.139999,86.589996,108.309998,62.810001,100.550003,81.260002,67.150002,44.75
160,28.389999,58.369999,68.489998,45.169998,20.824572,252.369995,126.919998,75.07,74.93,110.870003,82.860001,25.91,99.339996,35.54000100000001,79.650002,123.230003,67.940002,129.929993,51.75,59.52,49.040001,44.419998,58.57,151.940002,49.759998,45.119999,47.619999,139.690002,31.809999,224.27999900000003,116.160866,64.239998,105.360001,81.970001,43.518326,49.91,88.760002,150.25,250.229996,39.0,31.01,175.089996,52.099998,221.399994,85.019997,50.799999,108.449997,59.259998,23.530001,61.700001,37.5,113.370003,167.25,52.369999,137.949997,102.790001,262.52999900000003,35.869999,39.32,87.989998,107.690002,64.150002,101.529999,81.57,67.300003,45.709999
161,29.799999,59.720001,69.139999,45.860001,21.251858,255.729996,128.600006,75.91999799999998,73.760002,112.260002,83.5,26.219999,99.669998,36.900002,80.220001,124.410004,69.559998,131.490005,52.790001,60.720001,49.68,45.02,59.0,154.0,50.779999,45.57,47.959999,139.559998,31.99,227.610001,116.449326,65.139999,106.809998,82.980003,43.958115,50.389999,88.650002,147.429993,250.77999900000003,40.060001,31.5,175.869995,52.799999,221.5,84.790001,51.43,109.68,60.009998,23.91,62.82,38.220001,114.269997,168.619995,52.02,137.580002,102.559998,264.910004,36.369999,40.700001,88.940002,108.449997,65.589996,102.910004,82.209999,67.440002,46.0
162,30.23,60.169998,70.0,46.119999,22.398785,265.649994,130.839996,78.0,72.480003,114.800003,84.029999,26.530001,99.550003,37.669998,80.970001,124.150002,70.83000200000002,132.800003,53.700001,62.220001,49.77,45.450001,60.5,157.110001,51.970001,46.080002,49.209999,140.559998,32.259998,226.630005,118.329308,66.0,108.779999,85.25,44.994766,51.529999,90.519997,149.300003,252.380005,40.939999,32.279999,177.410004,52.98,222.300003,86.650002,52.16,111.400002,61.82,24.49,65.129997,38.869999,116.470001,170.070007,52.59,138.699997,105.0,269.410004,37.049999,41.880001,90.709999,109.089996,68.089996,103.660004,83.480003,67.610001,46.720001
163,32.779999,61.27,70.230003,46.619999,24.06295,268.399994,132.800003,78.720001,71.879997,116.730003,85.660004,26.98,98.339996,39.200001,81.290001,124.699997,71.690002,133.160004,54.09,62.93,50.040001,43.75,61.299999,157.800003,52.619999,46.790001,51.0,142.100006,32.310001,228.289993,118.379036,66.449997,109.769997,85.25,45.277489,52.02,91.260002,149.839996,255.639999,41.639999,32.970001,178.75,53.889999,222.410004,87.610001,53.560001,112.830002,62.849998,24.9,66.440002,39.689999,118.150002,171.779999,52.740002,139.720001,104.690002,270.559998,38.599998,44.189999,91.779999,110.5,69.379997,104.230003,84.5,67.989998,47.290001
164,35.0,63.84,71.010002,46.759998,24.152905,268.910004,131.279999,79.980003,72.540001,118.300003,86.239998,27.17,98.129997,40.5,82.68,126.129997,72.139999,133.979996,55.200001,63.98,50.060001,43.709999,61.450001,160.130005,53.5,47.849998,50.57,141.699997,32.259998,231.179993,118.975861,66.980003,110.529999,85.690002,45.151833,53.540001,91.5,149.399994,255.100006,43.220001,33.43,179.220001,53.939999,221.130005,88.989998,54.470001,113.839996,63.950001,25.440001,67.160004,39.09,119.389999,170.360001,52.380001,138.490005,105.660004,270.0,38.5,46.549999,92.550003,110.330002,70.480003,105.07,85.0,67.610001,47.139999
165,35.110001000000004,63.709999,71.07,46.889999,24.332815,263.459991,131.630005,80.5,73.32,119.330002,86.110001,28.280001,98.059998,40.330002,83.58000200000002,128.020004,72.959999,134.809998,55.709999,63.860001,50.389999,43.57,61.799999,161.78999299999995,53.580002,48.34,50.330002,142.809998,32.5,232.550003,119.035538,68.010002,111.449997,86.139999,45.790577,53.139999,93.489998,150.240005,257.190002,42.869999,34.049999,180.149994,54.040001,223.110001,91.25,54.619999,114.519997,64.0,25.68,68.66999799999999,39.369999,119.949997,171.389999,52.759998,139.419998,105.82,273.600006,38.889999,46.73,94.919998,111.370003,68.739998,105.980003,85.199997,68.120003,47.419998
166,35.509998,64.66999799999999,71.209999,47.299999,24.107927,266.0,131.800003,80.489998,72.5,119.839996,86.110001,29.049999,98.099998,40.459999,83.959999,127.029999,72.91999799999998,134.070007,56.169998,63.970001,50.209999,43.560001,61.610001,162.169998,53.400002,48.66,51.779999,142.910004,32.759998,232.699997,119.035538,68.33000200000001,111.470001,85.639999,45.528797,52.900002,95.269997,149.279999,257.109985,43.119999,34.09,181.5,54.169998,222.0,91.900002,54.41,114.290001,63.779999,25.459999,68.0,39.669998,119.279999,172.509995,52.630001,139.199997,106.519997,273.339996,38.740002,47.509998,94.970001,111.800003,69.980003,105.349998,86.0,68.059998,46.990002
167,36.029999,64.91999799999999,71.349998,47.57,24.332815,265.5,132.380005,79.879997,70.730003,118.370003,85.839996,28.66,97.970001,40.169998,83.209999,127.730003,73.010002,134.050003,55.939999,63.57,50.0,43.360001,61.360001,160.759995,52.849998,48.389999,50.77,142.050003,32.889999,231.539993,118.59787,67.690002,111.110001,82.949997,45.39267,52.639999,94.040001,149.990005,257.77999900000003,43.290001,34.18,181.440002,54.400002,222.149994,91.279999,53.77,113.330002,63.310001,25.389999,67.43,39.459999,119.650002,171.5,52.439999,138.669998,105.910004,272.02999900000003,38.68,47.580002,93.980003,111.029999,69.870003,105.480003,85.470001,67.779999,47.07
168,35.779999,63.84,70.839996,47.470001,24.130417,263.48999,132.910004,79.339996,71.050003,117.43,85.769997,28.26,97.32,39.880001,82.82,127.510002,72.699997,133.71000700000002,56.029999,63.049999,50.029999,42.779999,61.099998,159.949997,52.91,47.990002,51.040001,141.0,32.75,225.0,117.961266,66.839996,110.190002,80.959999,45.172775,52.639999,93.360001,148.96000700000005,258.540009,42.880001,33.830002,181.110001,53.869999,221.0,91.050003,53.299999,112.519997,62.59,25.65,67.550003,39.759998,118.779999,170.020004,52.169998,138.050003,105.779999,271.119995,38.82,47.709999,93.459999,110.599998,68.410004,104.989998,84.75,67.290001,46.959999
169,36.07,64.029999,71.91999799999998,48.150002,23.635664,267.890015,134.550003,79.449997,71.620003,116.779999,86.5,28.379999,101.050003,40.689999,83.040001,128.190002,73.019997,134.919998,56.380001,63.150002,50.130001,42.299999,61.27,160.089996,52.84,47.459999,51.84,143.71000700000005,32.959999,217.119995,118.806763,67.33000200000001,112.5,81.220001,45.068062,52.459999,97.760002,149.589996,259.320007,43.02,33.970001,181.729996,54.439999,222.25,91.400002,53.830002,112.550003,62.139999,25.43,67.470001,39.689999,119.18,172.059998,52.27,138.619995,106.5,274.869995,38.619999,48.279999,92.730003,110.699997,68.0,105.690002,85.599998,67.559998,47.07
170,35.099998,62.950001,71.93,47.740002,23.995483,266.649994,134.759995,80.449997,71.160004,118.0,86.93,28.4,106.970001,39.110001,83.059998,129.410004,71.790001,135.809998,56.18,63.599998,49.700001,42.5,61.459999,159.509995,53.380001,47.759998,50.400002,144.610001,32.73,217.050003,119.174797,67.410004,114.160004,80.970001,45.287956,53.450001,97.769997,149.25,257.48999,39.080002,34.330002,181.289993,55.09,222.800003,91.120003,54.810001,112.910004,62.240002,25.51,67.66999799999999,40.360001,119.199997,173.53999299999995,52.34,138.179993,106.050003,273.959991,39.279999,47.110001,91.0,110.370003,76.07,106.370003,85.16999799999998,67.629997,47.18
171,36.450001,65.16999799999999,71.470001,47.310001,23.793085,264.01001,131.75,79.779999,71.33000200000002,118.32,85.41999799999998,28.41,107.379997,39.07,82.199997,129.490005,71.82,135.410004,55.41,63.369999,49.720001,41.549999,60.43,158.050003,53.029999,47.400002,50.0,142.589996,31.73,215.0,113.047455,66.779999,114.029999,81.639999,46.61780200000001,53.259998,97.5,147.369995,254.600006,37.91,33.349998,180.419998,55.34,217.649994,91.339996,54.98,112.029999,61.790001,25.33,67.639999,40.98,118.18,171.660004,52.09,134.589996,106.57,271.200012,39.450001,47.25,90.870003,109.769997,76.889999,104.769997,85.150002,67.279999,46.709999
172,36.349998,65.650002,71.690002,47.200001,23.703131,264.25,133.179993,79.150002,71.760002,118.040001,83.800003,28.440001,107.610001,39.169998,79.029999,131.080002,71.0,135.800003,55.700001,63.389999,50.220001,41.970001,60.25,160.28999299999995,52.27,47.240002,49.220001,143.279999,32.07,217.75999500000003,114.45993,67.449997,114.580002,82.980003,47.895287,52.869999,97.660004,147.949997,256.820007,37.84,33.82,180.199997,55.860001,219.440002,92.0,54.860001,112.919998,62.560001,25.299999,69.08000200000001,40.900002,118.190002,165.0,52.349998,135.53999299999998,107.360001,273.089996,39.639999,47.52,92.709999,110.199997,78.099998,105.050003,85.720001,67.07,46.889999
173,35.91,65.660004,71.949997,46.880001,23.500732,262.339996,132.899994,79.040001,71.790001,118.139999,84.050003,28.370001,108.309998,38.970001,78.68,131.53999299999998,71.629997,136.589996,55.470001,63.470001,50.110001,41.990002,61.220001,160.479996,52.810001,47.310001,48.560001,143.990005,31.67,218.300003,114.678764,67.82,114.970001,83.5,47.329842,53.200001,96.150002,147.660004,255.619995,37.810001,35.16,177.169998,54.220001,219.220001,91.959999,56.200001,112.720001,62.23,25.469999,69.08000200000001,41.169998,118.290001,162.619995,52.59,136.160004,106.279999,274.220001,39.25,46.869999,92.379997,110.25,78.300003,107.040001,85.440002,67.290001,46.939999
174,36.5,67.800003,72.550003,47.43,24.197884,263.980011,136.139999,82.720001,68.41999799999999,122.050003,83.879997,28.77,108.480003,38.880001,79.360001,131.559998,72.650002,136.46000700000002,56.400002,64.800003,50.400002,42.0,61.93,161.350006,53.650002,48.689999,49.080002,146.070007,31.49,219.75999500000003,115.464577,64.400002,115.970001,84.209999,47.759163,53.900002,95.919998,147.899994,255.470001,37.59,36.029999,177.410004,54.189999,222.059998,92.440002,58.709999,114.690002,63.450001,25.76,68.620003,35.939999,118.459999,165.559998,52.400002,135.880005,107.400002,278.51001,39.52,47.630001,92.730003,110.110001,80.599998,108.059998,85.260002,67.82,47.77
175,36.07,67.699997,72.75,47.189999,23.995483,261.640015,135.399994,83.699997,67.970001,122.709999,84.349998,28.129999,107.93,38.5,78.480003,131.179993,71.57,134.380005,55.849998,64.150002,49.959999,41.849998,62.459999,160.199997,53.720001,49.299999,48.740002,146.5,31.200001,218.75,114.390297,65.660004,115.470001,82.989998,47.675392,54.330002,95.120003,148.25,254.199997,37.470001,36.43,177.649994,53.959999,217.77999900000003,89.75,58.900002,114.489998,63.220001,25.780001,63.779999,36.880001,116.199997,167.160004,51.639999,136.669998,106.449997,278.01001,39.150002,47.169998,91.440002,108.269997,80.339996,107.690002,85.199997,66.41999799999999,47.709999
176,36.259998,68.440002,72.82,47.360001,23.860552,263.399994,133.050003,82.800003,69.150002,122.0,85.16999799999998,28.32,108.139999,39.369999,77.269997,130.020004,71.410004,133.770004,55.77,63.91,49.720001,42.470001,63.669998,160.619995,53.549999,49.130001,48.459999,146.46000700000005,31.280001,219.399994,114.987122,66.400002,115.32,82.82,47.13089,54.029999,95.25,149.570007,254.5,37.490002,36.82,178.110001,54.09,217.229996,89.730003,58.57,114.089996,63.630001,25.57,65.300003,37.080002,115.870003,168.820007,51.75,138.009995,96.709999,277.0,39.130001,47.490002,92.550003,107.0,79.620003,107.5,85.58000200000002,66.360001,47.720001
177,35.54000100000001,67.349998,71.739998,46.950001,23.725620000000006,262.429993,133.21000700000002,82.760002,69.5,122.5,84.510002,28.33,107.260002,38.919998,77.75,128.940002,71.099998,132.559998,55.630001,63.43,49.490002,42.779999,63.380001,162.0,53.52,47.580002,48.110001,147.149994,31.120001,218.470001,115.335266,66.389999,114.919998,82.879997,47.717278,53.450001,95.959999,151.160004,252.630005,37.16,36.529999,177.080002,53.77,215.860001,89.66999799999998,58.84,113.919998,63.610001,25.59,65.800003,36.529999,114.209999,170.089996,51.290001,139.660004,89.860001,278.52999900000003,38.919998,46.77,92.919998,108.139999,79.629997,107.459999,85.150002,66.25,47.919998
178,35.389999,67.230003,70.989998,47.110001,23.725620000000006,261.390015,132.949997,82.0,69.239998,121.75,84.220001,27.860001,106.839996,38.82,77.360001,135.809998,69.860001,131.910004,53.880001,65.0,50.0,42.439999,63.48,161.0,52.889999,45.919998,47.5,148.589996,31.110001,218.190002,114.88765,66.300003,115.410004,82.33000200000002,47.759163,53.380001,94.699997,151.050003,254.169998,36.849998,36.299999,178.580002,53.57,216.690002,88.25,58.419998,113.510002,62.200001,25.360001,65.099998,37.099998,113.589996,171.229996,51.09,139.809998,88.82,278.75,38.580002,46.900002,92.389999,107.910004,77.58000200000002,106.489998,84.83000200000002,66.309998,46.880001
179,33.470001,64.650002,71.699997,46.330002,23.163401,259.589996,131.770004,81.150002,68.57,120.75,84.5,27.75,106.349998,36.380001,77.760002,138.649994,69.699997,130.820007,52.560001,63.509998,50.77,41.810001,63.080002,159.399994,52.75,45.490002,47.5,148.179993,31.030001,216.399994,114.847862,66.290001,115.410004,81.16999799999998,46.732983,52.93,94.260002,150.490005,257.51001,35.5,36.380001,178.720001,53.169998,218.949997,87.089996,57.459999,112.650002,61.25,25.16,62.860001,36.369999,112.900002,169.5,50.93,141.320007,87.739998,277.019989,38.200001,44.279999,91.540001,107.400002,75.470001,106.269997,81.599998,66.019997,46.400002
180,33.57,65.139999,71.230003,43.5,23.298334,265.0,132.0,81.82,68.790001,122.279999,85.110001,28.01,106.360001,36.52,78.400002,140.240005,70.599998,130.479996,52.959999,64.360001,50.529999,42.799999,63.720001,160.740005,52.720001,46.330002,49.59,147.96000700000005,31.200001,218.300003,115.424789,67.480003,114.989998,81.660004,47.162304,52.93,95.620003,150.300003,257.649994,36.209999,36.57,178.96000700000005,53.279999,219.270004,87.57,57.779999,118.099998,62.290001,24.42,63.040001,36.740002,114.580002,169.770004,50.860001,141.0,88.150002,278.570007,38.740002,44.939999,92.370003,108.389999,76.16999799999998,106.550003,79.650002,66.0,46.259998
181,33.709999,65.559998,71.559998,46.110001,23.500732,265.0,132.21000700000002,82.220001,68.849998,123.300003,85.16999799999998,28.290001,106.970001,36.98,78.07,140.600006,71.379997,131.770004,53.369999,64.779999,50.799999,42.509998,63.810001,160.619995,50.490002,46.669998,50.259998,147.570007,31.27,219.740005,115.683411,67.970001,116.089996,81.739998,46.984295,53.259998,96.860001,150.929993,259.140015,36.799999,36.509998,178.25,53.16,218.639999,88.160004,57.560001,119.75,62.73,23.6,64.5,37.040001,115.260002,170.25,51.040001,141.0,88.400002,278.350006,38.700001,46.25,93.169998,108.07,77.519997,106.849998,81.269997,66.050003,47.040001
182,34.220001,66.099998,71.360001,46.34,23.613176,268.75,132.139999,83.0,69.510002,125.980003,85.58000200000002,28.540001,107.0,37.459999,78.550003,140.220001,72.860001,132.71000700000002,54.110001,65.720001,51.310001,42.98,63.830002,163.339996,51.970001,47.169998,50.630001,148.559998,31.299999,221.889999,115.981819,68.349998,117.18,82.139999,47.507854,53.919998,98.639999,150.800003,260.0,37.77,36.639999,178.899994,53.0,218.839996,89.0,58.189999,121.43,64.75,24.940001,65.82,37.5,117.699997,171.119995,51.200001,140.529999,90.129997,281.640015,39.09,48.389999,93.879997,109.089996,79.959999,107.739998,82.199997,65.980003,47.310001
183,35.209999,66.160004,71.110001,47.110001,23.433266,269.359985,132.729996,83.519997,69.379997,126.400002,84.870003,28.559999,106.669998,37.75,79.0,140.360001,73.93,131.46000700000002,54.450001,66.0,51.080002,42.950001,63.900002,163.509995,51.689999,47.41,48.73,148.139999,31.23,220.970001,115.613777,67.989998,117.57,82.059998,47.434555,54.290001,98.050003,150.339996,260.429993,37.75,36.560001,178.369995,52.959999,216.399994,89.43,58.220001,122.669998,64.300003,24.709999,66.0,37.290001,118.099998,171.940002,50.990002,140.100006,89.480003,280.059998,39.080002,49.0,93.75,109.07,79.099998,108.010002,81.68,65.760002,47.599998
184,34.59,64.959999,71.5,47.43,23.388288,269.959991,132.100006,83.309998,68.949997,126.290001,84.66999799999998,28.33,106.730003,37.0,78.980003,139.639999,73.860001,132.550003,53.810001,66.339996,50.950001,42.48,63.98,163.880005,52.18,47.299999,50.470001,149.589996,31.25,219.699997,115.7033,68.290001,118.379997,82.129997,46.795811,55.380001,97.43,150.080002,259.820007,37.18,36.290001,178.119995,52.799999,216.910004,89.559998,57.939999,122.470001,64.800003,24.879999,65.5,37.419998,118.699997,171.610001,51.040001,140.320007,87.660004,287.5,39.18,47.720001,93.410004,109.620003,79.239998,108.459999,81.599998,65.93,47.939999
185,34.25,65.529999,71.489998,47.459999,23.275845,273.77999900000003,132.850006,83.0,68.980003,126.080002,84.220001,28.0,107.900002,36.580002,78.290001,139.5,73.870003,132.740005,53.669998,66.900002,51.220001,42.779999,64.139999,164.940002,51.950001,47.259998,50.73,151.380005,31.309999,222.600006,115.832611,68.16999799999999,117.910004,82.0,46.827225,54.470001,96.610001,150.990005,261.5,36.959999,36.310001,179.080002,53.060001,217.619995,88.769997,58.0,122.889999,64.68,24.77,65.790001,37.080002,118.949997,171.860001,51.68,141.029999,88.68,288.48999,39.18,47.0,92.720001,109.940002,78.489998,108.5,81.730003,66.66999799999999,48.0
186,34.740002000000004,65.889999,71.809998,47.52,23.320822,275.329987,132.899994,83.260002,68.989998,127.209999,84.480003,27.959999,107.129997,36.68,77.989998,139.0,74.25,132.600006,53.98,67.07,51.299999,43.32,64.050003,165.119995,52.009998,47.73,52.0,150.729996,31.200001,229.229996,115.534203,68.040001,118.849998,82.209999,46.471203,54.220001,96.919998,149.130005,262.48999,37.07,36.07,181.470001,52.759998,217.990005,89.480003,57.669998,123.470001,65.599998,25.09,65.800003,37.389999,118.989998,174.080002,51.810001,142.0,86.760002,284.470001,39.290001,47.200001,92.669998,109.970001,78.68,109.019997,81.25,66.459999,48.48
