,APA,APC,CHK,COG,COP,CVX,CXO,DVN,EOG,EQT,FTI,HAL,HES,HP,KMI,MPC,MRO,MUR,NBL,NFX,NOV,OKE,OXY,PSX,PXD,RIG,RRC,SLB,SWN,VLO,WMB,XEC,XOM
483,42.57,48.34,3.86,25.690001,49.700001,120.230003,133.28999299999998,35.86000100000001,97.25,62.52,26.209999,44.599998,46.060001,52.470001,18.639999,55.740002,13.85,25.99,27.92,30.110001,34.939999,56.25,64.83000200000001,90.690002,143.699997,11.03,19.51,66.879997,5.57,77.589996,29.85,115.940002,82.629997
484,42.799999,48.73,3.8,25.780001,49.75,119.400002,133.589996,35.720001,97.540001,63.220001,25.940001,44.48,46.029999,52.41,18.620001,56.52,13.93,26.0,27.809999,30.27,35.0,56.459999,64.629997,90.739998,145.75,10.53,19.42,66.459999,5.55,77.599998,29.93,116.900002,82.959999
485,42.099998,48.549999,3.7,25.5,49.389999,118.059998,132.080002,35.029999,95.690002,62.650002,25.360001,43.549999,45.330002,50.73,18.51,56.419998,13.69,25.58,27.559999,29.360001,34.200001,55.049999,64.309998,89.709999,143.339996,10.13,18.799999,65.360001,5.41,77.209999,29.52,114.529999,82.349998
486,42.049999,48.880001,3.84,25.52,49.900002,118.610001,132.720001,35.049999,95.779999,63.080002,25.030001,43.560001,45.25,51.240002,18.75,57.299999,13.79,25.870001,27.540001,29.459999,34.119999,55.939999,65.120003,90.790001,143.690002,10.17,18.9,63.57,5.42,78.440002,29.709999,115.830002,82.849998
487,41.560001,49.200001,3.8,25.67,50.279999,118.720001,134.259995,35.0,97.07,63.689999,24.9,42.509998,45.290001,52.110001,18.360001,57.48,13.92,25.889999,27.950001,29.83,34.049999,56.130001,65.489998,90.889999,145.690002,9.99,18.780001,63.150002,5.46,77.849998,29.299999,117.75,83.150002
488,40.470001,48.41,3.65,25.27,50.48,119.480003,132.78999299999998,34.869999,97.699997,63.560001,25.27,42.43,45.990002,52.419998,18.17,56.540001,13.74,25.82,27.4,28.83,34.040001000000004,55.279999,65.300003,91.279999,144.429993,10.03,18.610001,62.529999,5.21,77.400002,29.07,114.629997,83.550003
489,39.880001,47.84,3.61,24.790001,51.060001,119.0,130.080002,34.610001000000004,96.32,63.599998,25.129999,41.400002,43.07,52.34,18.190001,56.959999,13.62,25.389999,27.0,28.65,33.75,55.959999,65.66999799999999,91.82,142.320007,10.13,18.09,62.5,5.13,77.699997,28.709999,113.199997,83.449997
490,39.560001,47.68,3.54,24.41,50.389999,118.779999,130.899994,34.400002,96.449997,60.860001,25.5,41.529999,42.259998,51.52,18.01,57.52,13.52,24.85,26.83,28.76,33.57,54.0,65.41999799999999,91.510002,142.5,10.06,18.030001,63.450001,5.04,77.379997,28.34,113.620003,83.370003
491,39.18,47.290001,3.49,25.200001,51.16,116.129997,129.309998,34.560001,96.209999,59.549999,26.780001,41.040001,40.790001,51.669998,17.9,57.68,13.44,24.809999,26.709999,28.91,32.700001,53.130001,64.019997,91.050003,141.979996,10.1,17.59,63.110001,5.2,76.129997,28.309999,112.459999,83.0
492,40.82,49.07,3.75,26.85,51.389999,113.169998,132.320007,36.040001,98.660004,63.299999,26.620001,42.490002,43.720001,52.799999,17.969998999999994,58.5,13.88,25.76,28.0,30.25,33.189999,54.150002,65.050003,91.580002,145.520004,10.33,18.219999,63.75,5.42,77.720001,28.709999,115.900002,83.709999
493,40.799999,48.23,3.8,27.4,51.32,114.449997,132.729996,35.93,99.25,62.209999,26.809999,42.799999,43.560001,53.740002,18.07,59.779999,14.12,26.17,27.389999,30.059999,33.91,54.0,64.849998,90.940002,146.619995,10.41,17.85,63.990002,5.29,78.300003,28.43,116.860001,83.650002
494,41.77,49.639999,3.98,27.75,51.810001,116.300003,139.839996,37.75,100.790001,63.080002,27.809999,43.150002,44.700001,55.0,18.25,60.240002,14.37,27.110001,28.290001,31.91,34.490002000000004,54.75,65.160004,91.029999,150.919998,10.69,18.379999,64.620003,5.63,79.32,28.84,117.75,83.389999
495,41.639999,49.860001,3.78,27.969999,52.060001,116.209999,139.809998,39.07,101.370003,61.900002,28.23,43.16,44.130001,54.68,18.07,61.060001,14.74,26.870001,28.49,30.860001,34.139999,54.240002,65.970001,92.209999,153.53999299999995,10.64,18.540001,64.339996,5.85,80.739998,28.549999,120.660004,83.599998
496,41.77,49.32,3.65,28.23,52.369999,115.480003,140.410004,38.939999,103.800003,62.139999,28.299999,42.549999,44.279999,54.68,17.799999,62.259998,15.5,27.690001,27.65,29.450001,33.259998,52.369999,67.959999,93.330002,147.520004,10.65,17.879998999999994,63.139999,5.73,81.199997,28.129999,121.029999,83.41999799999998
