,AFL,AIG,AIZ,AJG,ALL,AMG,AMP,AON,AXP,BAC,BBT,BEN,BK,BLK,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,ETFC,FITB,GS,HBAN,HIG,HRB,ICE,IVZ,JPM,KEY,L,LNC,LUK,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,PBCT,PFG,PGR,PNC,PRU,RF,SCHW,SPGI,STI,STT,SYF,TMK,TROW,TRV,UNM,USB,WFC,WLTW,XL,ZION
44,55.740002,55.110001,76.760002,36.900002,58.209999,127.18,92.089996,85.230003,63.0,13.67,32.669998,32.98,35.709999,292.790009,40.509998,110.190002,64.57,21.629999,54.630001,34.169998,84.489998,60.849998,48.779999,24.41,16.76,153.970001,8.74,37.919998,32.240002000000004,48.91,28.48,55.740002,10.88,34.220001,38.189999,16.32,86.57,37.718361,51.66,25.290001,104.720001,9.08,56.349998,62.040001,14.51,36.59,29.77,84.540001,67.75,7.86,25.290001,82.91999799999998,36.5,55.200001,27.620001,51.709999,65.33000200000001,103.860001,27.42,38.939999,48.029999,109.730003,34.880001,21.469999
45,56.720001,56.349998,78.08000200000002,37.310001,58.91,131.070007,92.150002,85.91999799999998,58.389999,13.65,32.189999,33.970001,34.82,295.839996,41.049999,109.699997,62.82,21.65,54.669998,33.900002,83.57,62.150002,48.860001,23.629999,16.09,154.580002,9.09,38.740002,32.709999,49.021999,28.959999,56.439999,11.36,34.990002000000004,39.650002,16.799999,87.290001,38.868092,52.029999,25.26,103.739998,9.34,56.66,60.59,14.35,37.77,29.93,85.790001,69.43,7.96,25.110001,83.459999,36.639999,55.509998,29.299999,52.560001,66.769997,103.629997,28.17,39.299999,49.029999,111.879997,35.48,21.530001
46,57.240002,56.18,79.41999799999998,37.580002,58.310001,134.169998,92.379997,86.190002,54.459999,13.54,31.799999,33.790001000000004,35.02,300.059998,40.810001,109.949997,64.83000200000001,20.780001,54.900002,33.400002,84.589996,60.689999,48.310001,23.809999,15.78,156.399994,9.09,38.66,32.66,50.513999999999996,29.27,56.48,11.28,34.91,39.400002,16.75,88.41999799999998,39.01960800000001,52.27,25.459999,104.169998,9.2,57.540001,59.939999,13.9,37.869999,29.940001,85.66999799999998,69.519997,7.87,25.719999,85.260002,35.139999,55.41,29.08,52.93,67.08000200000001,102.529999,27.870001,39.290001,48.91,111.32,35.209999,21.360001
47,57.029999,56.23,78.339996,37.119999,58.049999,126.879997,91.0,86.190002,55.200001,13.07,31.219999,32.669998,34.75,292.459991,39.599998,108.510002,63.810001,19.969999,54.32,32.310001,85.25,59.099998,48.049999,23.6,15.14,151.119995,8.23,38.040001,32.700001,50.098,28.77,55.849998,10.91,34.349998,38.869999,16.5,86.849998,38.395721,51.869999,25.040001,102.260002,8.9,57.09,59.119999,13.64,37.369999,29.620001,83.360001,68.199997,7.63,25.389999,83.980003,34.310001,54.59,28.51,52.48,65.769997,102.260002,27.57,38.439999,47.75,110.419998,34.740002000000004,20.74
48,57.41,55.52,79.129997,37.200001,58.18,131.169998,91.839996,86.019997,55.369999,13.2,31.43,33.259998,35.41,299.0,40.369999,108.150002,63.689999,20.98,54.93,32.939999,86.120003,61.299999,48.5,23.57,15.15,153.589996,8.11,38.549999,32.849998,50.222,29.129999,57.080002,10.89,34.799999,39.080002,16.299999,88.150002,38.636364,51.900002,25.25,105.309998,9.08,58.740002,59.91,14.1,37.75,30.66,84.449997,69.089996,7.81,25.360001,84.239998,34.810001,53.779999,28.549999,52.639999,66.66999799999999,103.07,27.620001,39.119999,48.299999,110.769997,34.740002000000004,21.16
49,57.889999,55.009998,79.389999,37.310001,58.830002,132.639999,90.800003,86.099998,54.68,13.59,31.860001,33.82,35.75,302.609985,41.200001,108.550003,64.629997,21.5,55.23,34.02,87.16999799999998,63.790001,46.080002,23.719999,15.68,155.009995,8.35,39.049999,33.110001000000004,50.978001,29.27,57.52,11.13,35.900002,39.419998,16.389999,88.769997,39.001781,51.939999,25.67,107.93,9.57,57.98,60.299999,14.01,38.040001,30.620001,85.620003,69.459999,8.08,25.530001,84.269997,35.459999,52.099998,28.5,52.91,68.25,103.790001,28.01,39.509998,49.099998,110.900002,34.860001000000004,22.129999
50,57.98,55.07,79.800003,36.529999,59.68,130.259995,87.43,86.730003,53.18,13.66,32.16,33.700001,35.580002,303.369995,40.799999,110.18,64.66999799999999,21.879999,56.0,34.310001,87.610001,63.490002,44.990002,23.33,15.64,158.639999,8.5,39.18,33.029999,51.332001,28.870001,57.830002,11.15,36.209999,38.849998,16.26,88.089996,39.385025,52.209999,25.35,109.040001,9.09,59.450001,60.119999,14.04,37.919998,30.950001,85.559998,69.050003,8.02,25.129999,83.120003,36.43,52.439999,28.129999,53.290001,68.510002,105.279999,28.389999,39.310001,49.290001,113.349998,35.439999,22.23
51,57.360001,55.82,80.849998,37.560001,60.139999,132.830002,89.239998,87.529999,53.41,14.05,32.529999,34.25,35.86000100000001,311.910004,42.360001,112.269997,66.290001,21.110001,57.66,34.279999,89.779999,65.0,45.790001,23.42,15.77,160.410004,8.56,39.869999,33.799999,52.658001,29.68,59.16,11.25,36.799999,39.130001,16.469998999999998,88.870003,39.491978,53.209999,25.780001,109.779999,9.51,61.959999,61.57,14.36,37.849998,29.969999,86.650002,69.339996,8.13,25.43,84.16999799999998,36.290001,55.150002,28.43,53.919998,70.440002,106.790001,28.4,39.889999,50.119999,114.0,36.02,22.549999
52,56.73,55.48,79.82,37.459999,60.009998,125.989998,86.199997,86.489998,54.330002,13.74,31.799999,33.09,34.959999,305.820007,41.860001,112.050003,65.790001,20.51,57.740002,33.48,88.400002,63.830002,45.110001,23.23,15.47,157.0,8.54,39.32,34.119999,53.150002,28.4,57.880001,10.91,36.580002,38.450001,16.389999,87.059998,38.770054,52.630001,25.360001,106.57,9.15,61.0,60.650002,14.18,34.5,30.370001,84.860001,68.150002,7.78,24.85,82.709999,35.36000100000001,53.5,28.23,53.169998,68.91999799999999,105.5,27.950001,39.27,49.259998,113.25,36.0,22.299999
53,58.400002,55.380001,79.970001,37.799999,60.290001,123.510002,84.889999,87.059998,54.0,13.28,31.719999,32.720001,34.549999,301.700012,40.650002,113.18,63.700001,20.27,57.279999,33.650002,89.43,63.66,45.200001,22.870001,15.55,152.5,8.46,39.540001,34.25,53.111999999999995,28.030001,57.369999,10.83,36.509998,38.0,16.07,86.18,38.163994,52.599998,24.43,105.93,8.8,62.540001,59.880001,14.16,35.25,30.66,84.07,67.800003,7.7,24.33,82.110001,34.740002000000004,53.540001,27.040001,53.200001,68.459999,106.349998,28.08,38.93,48.450001,113.379997,35.950001,21.76
54,57.139999,54.169998,79.120003,38.380001,60.48,123.330002,84.809998,87.449997,54.080002,12.89,31.700001,32.290001000000004,34.27,302.25,40.110001,112.260002,64.010002,20.040001,57.349998,34.32,89.279999,63.0,45.290001,22.52,15.31,152.300003,8.48,38.75,33.990002000000004,52.784,27.57,57.060001,10.74,36.299999,37.060001,16.41,85.440002,36.203209,53.34,24.15,105.900002,9.12,61.73,59.209999,14.07,35.509998,30.389999,83.260002,66.41999799999999,7.76,24.309999,81.769997,34.450001,53.68,26.26,52.5,68.410004,106.760002,26.690001,39.279999,47.400002,114.080002,33.970001,21.74
55,57.970001,53.91,78.83000200000002,38.490002,62.09,128.550003,85.290001,89.199997,54.720001,13.32,32.169998,33.549999,35.0,312.0299990000001,41.02,113.0,61.5,20.26,59.240002,35.099998,87.760002,63.919998,46.25,23.120001,15.56,157.570007,8.69,40.77,34.619999,48.925999,27.969999,58.580002,11.02,36.5,35.900002,16.370001000000002,88.5,35.60606,54.189999,25.09,108.199997,9.52,60.279999,60.200001,14.37,36.34,30.66,85.190002,67.019997,7.95,24.940001,86.900002,34.950001,55.110001,26.34,52.459999,69.400002,107.489998,27.540001,40.200001,48.349998,115.120003,34.470001,22.15
56,57.389999,52.509998,77.339996,37.93,62.869999,121.580002,81.33000200000002,92.269997,53.240002,12.67,31.57,33.220001,33.689999,301.359985,39.139999,111.629997,58.57,19.52,59.759998,33.900002,88.410004,62.330002,45.650002,22.120001,15.05,153.830002,8.5,39.98,34.630001,46.720001,26.42,56.689999,10.68,33.869999,34.900002,15.96,81.68,34.153296999999995,53.98,23.76,105.629997,9.28,58.650002,59.049999,14.03,36.029999,30.389999,82.449997,64.809998,7.67,23.75,84.599998,33.720001,53.529999,24.98,52.040001,67.980003,105.18,27.309999,39.669998,47.110001,113.300003,34.43,21.25
57,57.509998,51.41,75.040001,37.860001,62.810001,117.690002,79.260002,92.470001,52.259998,11.99,30.790001,31.639999,32.599998,287.0,36.93,106.82,60.040001,18.93,60.34,31.610001,89.050003,60.040001,44.509998,20.67,14.54,145.520004,8.29,39.029999,34.200001,47.674,25.030001,55.290001,10.37,35.900002,32.610001000000004,15.32,78.449997,32.326202,54.639999,21.889999,104.440002,8.88,59.970001,57.080002,14.15,34.950001,30.469999,80.480003,62.150002,7.37,22.889999,82.58000200000002,31.9,52.16,24.280001,50.689999,65.199997,103.949997,25.32,38.84,45.610001,111.169998,34.540001000000004,20.33
58,58.299999,52.73,72.800003,37.93,63.27,120.690002,79.980003,93.040001,53.0,12.42,31.67,32.5,34.060001,299.290009,38.5,111.809998,62.43,19.629999,61.52,32.779999,93.029999,62.919998,46.02,21.120001,14.98,150.0,8.52,40.200001,34.52,48.759998,25.889999,56.57,10.74,36.540001,34.139999,15.0,80.91999799999998,33.529411,55.560001,23.379999,108.220001,8.62,61.93,58.549999,14.61,36.380001,31.030001,82.739998,64.760002,7.7,23.6,84.5,33.529999,53.869999,25.190001,51.41,67.459999,106.349998,26.370001,39.939999,46.880001,106.730003,34.400002,20.940001
59,55.610001,51.049999,64.800003,37.290001,61.950001,116.459999,77.059998,91.309998,51.220001,11.46,30.4,31.540001,32.310001,289.470001,36.0,109.699997,60.98,18.450001,60.259998,30.870001,88.360001,59.709999,44.139999,19.98,14.22,143.410004,8.18,38.450001,33.52,46.130001,25.4,53.900002,10.17,35.380001,33.009998,14.75,78.230003,31.684492,54.330002,21.67,102.419998,8.38,59.330002,55.220001,13.89,34.779999,30.41,79.199997,60.689999,7.25,21.889999,82.769997,31.76,51.439999,24.290001,49.57,64.709999,103.730003,24.959999,38.0,44.93,105.629997,33.080002,20.1
60,56.52,51.75,67.489998,38.330002,63.02,120.470001,78.889999,93.760002,51.880001,11.48,31.059999,32.080002,33.419998,300.179993,36.029999,112.0,63.139999,18.6,61.299999,31.74,90.919998,61.209999,43.900002,20.790001,14.26,143.75,8.16,39.439999,33.450001,47.313999,26.200001,55.650002,10.19,35.580002,31.620001,14.78,79.800003,31.381462,55.790001,21.91,102.589996,8.49,61.459999,55.810001,14.08,35.169998,30.610001,79.709999,58.630001,7.24,22.799999,84.129997,32.209999,53.52,24.9,49.310001,66.870003,104.82,24.610001,38.240002,45.959999,108.559998,33.700001,20.41
61,58.099998,53.0,67.349998,38.98,64.470001,126.830002,81.620003,94.650002,53.009998,12.38,32.049999,32.970001,34.459999,312.0299990000001,38.59,115.239998,62.759998,19.15,62.419998,33.599998,92.25,63.709999,45.18,21.6,14.92,149.600006,8.6,41.450001,34.0,47.716,26.799999,58.23,10.81,36.66,33.380001,14.98,83.839996,34.05526,56.459999,24.07,107.720001,9.19,62.549999,57.869999,14.48,36.119999,31.700001,82.360001,62.66,7.76,23.549999,87.269997,34.16,55.209999,25.75,50.75,68.5,108.269997,26.17,39.650002,48.049999,109.110001,35.09,21.34
62,58.75,52.700001,68.040001,39.259998,64.690002,128.839996,84.029999,95.089996,53.5,12.57,32.84,34.279999,35.040001000000004,318.839996,39.709999,116.239998,62.34,19.59,62.52,33.860001000000004,91.68,64.959999,46.110001,22.129999,15.75,150.800003,8.89,41.630001,34.919998,47.708,27.200001,58.849998,11.04,36.860001,34.400002,15.04,84.16999799999998,34.358288,56.77,24.219999,109.860001,9.73,61.889999,58.950001,14.78,37.060001,32.0,84.139999,64.879997,7.94,23.99,87.790001,34.790001000000004,57.169998,26.389999,51.700001,69.260002,108.0,26.99,40.610001,48.650002,110.830002,34.790001000000004,22.02
63,59.240002,51.959999,69.129997,39.360001,64.910004,130.759995,85.0,94.75,53.5,12.71,32.919998,34.529999,34.959999,319.519989,39.93,116.910004,62.540001,19.67,62.48,34.029999,91.970001,65.480003,46.439999,22.42,15.48,151.25,8.78,41.900002,34.619999,49.200001,27.440001,58.84,10.98,37.41,35.84,15.26,85.650002,35.044563000000004,57.23,24.360001,108.980003,9.92,63.189999,59.810001,14.72,37.66,32.060001,84.050003,66.639999,7.9,24.5,88.489998,34.59,56.68,26.23,52.299999,70.519997,109.010002,27.639999,40.09,48.09,111.120003,34.27,21.68
64,58.98,51.900002,68.43,39.419998,63.889999,128.03999299999998,83.540001,94.279999,54.25,12.22,32.049999,34.43,34.41,313.070007,38.82,115.690002,61.68,19.110001,62.380001,33.880001,91.43,65.5,46.279999,21.879999,15.05,147.0,8.48,41.619999,34.25,48.674,26.75,57.5,10.56,37.130001,35.57,14.95,85.449997,34.723709,57.240002,23.780001,105.730003,10.11,62.529999,58.610001,14.49,36.84,31.76,81.83000200000002,64.980003,7.59,23.959999,87.68,33.790001000000004,55.189999,26.5,51.700001,69.139999,108.559998,27.16,39.279999,47.400002,111.370003,34.049999,21.059999
65,59.810001,52.049999,70.989998,39.68,64.0,132.080002,84.300003,94.360001,54.709999,12.13,32.66,34.759998,34.93,314.290009,39.669998,116.830002,63.25,19.57,63.169998,34.759998,94.0,66.440002,46.490002,22.889999,15.47,149.199997,8.76,41.779999,34.349998,50.21200200000001,26.790001,58.509998,10.84,37.330002,36.720001,14.99,86.470001,34.857399,57.540001,24.4,108.440002,10.13,64.16999799999999,60.09,14.82,37.740002,32.16,82.82,65.360001,7.79,24.440001,89.160004,34.529999,56.66,26.77,51.880001,69.720001,109.419998,27.530001,39.459999,48.09,111.360001,34.5,21.65
66,59.639999,52.009998,70.269997,39.779999,64.309998,134.429993,84.220001,93.209999,55.52,12.47,32.77,34.98,35.29000100000001,315.0,39.119999,116.629997,62.650002,19.73,62.810001,35.36000100000001,92.040001,67.610001,47.0,22.719999,15.6,148.0,8.87,42.290001,33.790001000000004,49.464001,27.1,57.900002,10.9,37.27,36.470001,15.01,87.529999,34.821746999999995,57.34,24.450001,108.980003,10.29,64.470001,60.540001,14.83,37.290001,32.029999,83.940002,65.849998,7.86,24.450001,88.5,34.66,56.759998,27.709999,52.389999,70.029999,108.639999,27.870001,39.950001,48.869999,112.370003,34.209999,22.059999
67,58.73,50.419998,69.540001,39.189999,63.349998,126.559998,82.150002,93.080002,54.450001,11.96,31.620001,34.189999,34.290001000000004,304.48999,37.439999,114.580002,63.060001,19.0,62.43,33.200001,91.480003,64.769997,46.09,22.16,14.85,143.080002,8.45,41.23,33.389999,48.0,25.950001,55.200001,10.47,36.040001,35.02,14.58,85.900002,33.645275,56.700001,23.16,104.389999,10.01,62.25,58.59,14.46,36.540001,31.68,81.550003,63.630001,7.4,23.65,86.120003,33.060001,54.16,27.17,49.34,67.339996,107.300003,27.370001,38.27,47.34,110.769997,34.099998,20.68
68,59.720001,50.799999,70.160004,39.689999,63.919998,129.28999299999998,83.739998,94.910004,54.779999,12.14,32.099998,34.77,34.779999,309.589996,38.23,116.730003,63.919998,19.02,63.27,33.919998,92.970001,65.760002,46.75,22.59,15.15,146.0,8.59,42.119999,33.630001,48.869999,26.23,56.130001,10.58,36.189999,35.330002,14.66,86.720001,34.411766,57.59,23.799999,105.160004,10.29,63.880001,58.77,14.64,37.209999,31.98,82.57,64.949997,7.43,23.74,88.800003,33.619999,54.279999,27.700001,50.77,69.190002,108.790001,27.799999,38.619999,47.709999,111.599998,34.509998,20.790001
69,60.580002,51.880001,72.620003,40.169998,64.529999,133.059998,85.41999799999998,95.68,55.709999,12.49,32.830002,36.130001,35.59,316.600006,39.060001,119.239998,63.27,19.299999,64.139999,34.720001,93.639999,66.730003,47.560001,23.530001,15.47,149.720001,8.71,43.060001,33.84,49.054001,27.17,57.639999,10.79,36.599998,36.759998,14.74,88.349998,35.49019600000001,58.0,25.0,105.5,10.73,64.730003,60.0,14.92,37.68,32.349998,83.83000200000002,66.83000200000001,7.64,24.43,90.0,34.18,55.349998,27.959999,51.91,70.510002,109.599998,29.280001,39.490002,48.130001,113.339996,34.799999,21.549999
70,60.18,51.099998,72.510002,39.860001,64.120003,137.380005,86.08000200000002,95.440002,55.299999,12.7,33.209999,36.049999,35.939999,312.600006,39.43,117.0,62.900002,19.66,63.650002,34.540001000000004,92.449997,66.93,47.169998,24.09,15.6,149.75,8.87,42.68,33.68,47.785999,26.959999,57.41,10.71,36.540001,37.380001,14.86,88.18,35.686275,57.5,25.01,106.339996,10.63,63.959999,60.060001,14.89,38.400002,32.029999,83.699997,66.650002,7.71,25.35,89.129997,34.400002,55.490002,27.85,52.049999,69.760002,108.459999,28.84,39.25,48.029999,113.040001,34.549999,21.719999
71,59.919998,50.630001,71.720001,40.169998,63.84,140.479996,85.08000200000002,95.989998,56.029999,12.64,32.490002000000004,36.369999,35.61000100000001,315.269989,39.150002,116.0,62.709999,19.33,63.610001,33.889999,91.790001,66.66999799999999,46.689999,23.74,15.39,150.949997,8.85,42.5,33.169998,46.563999,27.07,56.759998,10.6,36.73,36.91,14.54,89.57,35.623886,57.459999,25.09,103.379997,10.89,63.82,60.040001,14.7,38.209999,32.16,81.82,67.199997,7.61,25.370001,90.5,33.540001000000004,55.419998,27.25,51.619999,69.93,108.129997,28.77,38.689999,47.139999,114.269997,34.610001000000004,21.459999
72,61.02,51.849998,72.970001,40.07,64.730003,144.050003,88.040001,95.980003,56.880001,13.2,33.529999,36.779999,36.689999,320.100006,41.240002,117.110001,63.0,20.24,64.07,35.150002,92.989998,68.019997,47.650002,24.82,16.190001000000002,154.75,9.16,43.59,32.709999,46.810001,27.950001,59.200001,10.91,37.32,38.880001,15.24,90.879997,37.308376,57.82,26.0,105.379997,10.84,64.989998,61.919998,15.08,39.560001,32.549999,84.599998,70.230003,8.0,26.41,91.910004,35.060001,57.169998,27.700001,53.099998,71.160004,110.059998,30.17,39.990002,48.84,115.349998,35.49000200000001,22.360001
73,61.259998,51.889999,73.269997,40.259998,65.400002,144.860001,88.120003,97.129997,57.16,13.38,33.810001,37.41,37.369999,323.459991,42.139999,118.5,62.939999,20.85,64.089996,35.779999,93.580002,68.970001,47.959999,24.879999,16.440001000000002,154.0,9.33,43.400002,32.619999,46.085999,28.200001,59.580002,11.31,37.389999,39.169998,15.54,91.989998,37.442066,57.639999,26.1,108.610001,10.86,64.559998,63.040001,15.24,39.09,32.98,85.629997,70.389999,8.11,26.57,92.050003,35.880001,57.709999,28.26,53.360001,71.760002,109.919998,30.33,40.48,49.630001,116.489998,35.810001,22.799999
74,61.23,52.439999,74.32,40.669998,65.300003,151.130005,89.699997,98.0,58.439999,13.76,34.439999,37.810001,37.849998,323.2799990000001,43.07,117.660004,63.73,21.639999,64.379997,37.560001,94.769997,69.809998,48.790001,25.41,17.07,156.369995,9.63,43.48,29.27,47.439999,28.75,60.099998,11.57,37.709999,40.119999,15.6,94.980003,38.04813,58.0,26.26,110.260002,11.13,65.25,65.089996,15.53,39.27,33.450001,87.190002,72.239998,8.37,27.450001,94.309998,36.919998,58.450001,28.74,53.740002,72.339996,110.379997,31.040001,40.91,50.009998,116.610001,35.650002,23.780001
75,60.580002,51.889999,73.739998,40.84,64.809998,151.160004,89.239998,98.330002,58.0,13.45,34.18,37.880001,37.669998,320.519989,42.360001,116.510002,63.5,21.700001,64.220001,37.790001,93.949997,68.940002,48.299999,24.99,17.07,156.0,9.57,43.360001,27.540001,47.256001,28.75,59.540001,11.44,37.509998,39.240002,15.59,94.480003,37.406418,57.48,25.84,109.260002,11.35,64.769997,64.809998,15.49,38.970001,33.040001000000004,86.519997,70.800003,8.27,26.92,94.120003,36.77,57.950001,28.440001,52.990002,72.349998,110.019997,30.879999,40.650002,49.77,116.050003,35.139999,24.1
76,60.110001,52.119999,72.650002,40.950001,64.760002,149.899994,88.459999,98.470001,58.84,13.4,34.25,38.060001,37.68,323.299988,42.150002,116.449997,63.189999,21.26,64.0,37.599998,92.120003,68.849998,48.18,25.059999,16.9,154.0,9.45,43.310001,28.02,46.31600200000001,28.66,59.209999,11.29,37.080002,38.580002,15.72,93.269997,37.664883,57.369999,25.700001,108.540001,11.3,63.860001,65.010002,15.55,38.82,33.209999,86.08000200000002,70.980003,8.27,27.1,93.379997,36.400002,57.810001,28.290001,53.099998,71.970001,109.459999,31.02,40.220001,49.610001,116.5,35.110001000000004,24.120001
77,60.43,52.220001,75.32,40.98,64.790001,149.160004,89.599998,98.739998,59.73,13.17,33.919998,38.099998,37.790001,323.910004,41.360001,117.0,65.389999,21.1,64.269997,37.029999,93.449997,69.040001,48.549999,24.629999,16.74,152.110001,9.44,43.290001,28.0,46.700001,28.48,59.150002,11.14,36.950001,38.490002,15.53,93.580002,37.691624,57.380001,25.200001,108.760002,11.19,65.410004,64.18,14.84,38.580002,33.200001,85.75,70.970001,8.09,26.92,94.519997,35.79000100000001,57.799999,27.84,53.0,72.199997,111.5,30.700001,40.139999,49.380001,117.050003,35.400002,23.950001
