,AEE,AEP,AES,AWK,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SCG,SO,SRE,WEC,XEL
102,48.189999,65.610001,11.22,70.16999799999999,41.200001,21.18,72.800003,88.57,79.610001,75.120003,69.949997,55.98,76.339996,34.759998,35.599998,36.439999,116.169998,23.309999,13.43,58.740002,45.75,74.010002,36.98,69.41999799999999,50.360001,103.959999,58.43,40.57
103,48.52,65.779999,11.23,70.300003,41.32,20.950001,72.870003,88.58000200000002,79.459999,75.309998,70.110001,56.060001,75.800003,34.939999,35.389999,36.365002,116.5,23.469999,13.22,59.009998,45.82,73.800003,37.080002,69.360001,50.439999,103.739998,58.43,40.669998
104,48.740002,66.050003,11.25,71.230003,41.549999,20.9,73.050003,89.110001,80.0,75.849998,70.129997,56.630001,75.800003,34.16,35.57,36.654999,117.43,23.690001,13.29,59.279999,46.400002,74.33000200000002,37.639999,69.83000200000001,50.68,104.599998,58.709999,40.830002
105,49.099998,66.370003,11.37,71.699997,41.709999,21.1,72.779999,89.260002,80.559998,75.709999,71.209999,57.23,76.449997,34.59,35.950001,36.855,118.080002,23.83,13.91,59.599998,46.709999,74.93,37.799999,69.940002,50.98,104.550003,59.130001,41.209999
106,49.029999,65.860001,11.5,72.300003,41.900002,20.98,72.980003,89.5,79.989998,75.93,71.389999,57.139999,76.400002,34.799999,35.509998,36.689999,118.059998,23.959999,14.3,59.599998,47.23,74.900002,37.77,69.83000200000001,50.959999,104.459999,59.009998,41.389999
107,47.48,63.599998,11.27,70.58000200000002,40.16,20.6,71.08000200000002,86.800003,78.199997,73.269997,69.349998,55.41,74.440002,33.75,34.73,35.549999,115.230003,22.959999,14.11,58.130001,45.82,72.68,37.029999,67.989998,49.75,102.190002,56.939999,39.689999
108,46.619999,62.5,11.15,68.400002,39.48,20.67,69.599998,85.550003,76.639999,71.43,68.32,55.189999,73.83000200000002,33.57,34.16,34.595001,113.449997,22.209999,14.08,56.700001,45.110001,71.32,36.27,66.68,49.18,100.800003,56.200001,38.799999
109,46.48,62.68,11.17,70.199997,39.650002,20.76,70.07,85.690002,76.82,71.459999,68.620003,55.18,74.33000200000002,33.889999,34.310001,34.549999,114.309998,22.219999,14.1,56.810001,45.189999,71.32,36.5,66.510002,49.189999,101.129997,56.580002,38.950001
110,47.029999,62.919998,11.02,70.889999,39.720001,21.09,70.25,86.190002,76.970001,72.260002,68.83000200000001,55.57,74.75,34.310001,34.540001000000004,34.610001000000004,114.720001,22.42,14.21,57.259998,45.259998,71.5,36.57,66.910004,49.110001,101.650002,56.73,39.200001
111,46.959999,63.0,11.24,71.629997,39.610001,21.139999,70.139999,86.459999,77.239998,72.32,69.110001,55.459999,74.480003,34.720001,34.860001000000004,34.345001,115.68,22.24,14.64,57.16,45.59,71.559998,36.619999,66.779999,49.580002,101.470001,56.919998,39.310001
112,46.82,61.849998,11.2,71.650002,39.529999,21.27,70.220001,86.470001,77.32,73.089996,69.269997,55.419998,73.949997,35.029999,36.049999,34.43,115.800003,22.290001,14.85,57.259998,45.689999,70.889999,36.57,66.290001,49.279999,102.040001,57.34,39.360001
113,47.450001,62.73,11.12,72.08000200000002,40.07,21.24,70.599998,87.559998,77.809998,73.83000200000002,69.599998,55.869999,74.019997,34.889999,32.450001,34.700001,116.209999,22.43,15.1,57.400002,45.34,70.610001,37.290001,67.620003,49.779999,102.519997,57.849998,39.669998
114,48.049999,63.599998,11.15,73.099998,40.73,21.459999,71.699997,89.089996,78.83000200000002,74.660004,70.779999,56.599998,75.32,35.259998,32.68,35.25,117.830002,22.690001,15.01,58.360001,46.259998,72.779999,37.639999,68.610001,50.25,103.470001,58.310001,40.240002
115,48.189999,64.32,11.2,74.239998,41.150002,21.59,71.870003,90.040001,78.940002,75.470001,71.260002,57.080002,75.410004,35.009998,33.139999,35.674999,118.339996,22.959999,14.75,58.549999,46.25,73.279999,38.27,69.730003,50.349998,104.730003,58.830002,40.389999
116,48.470001,64.379997,11.08,73.800003,40.639999,21.42,70.410004,89.510002,78.83000200000002,75.110001,71.480003,57.0,76.470001,34.759998,33.130001,35.544998,118.019997,23.07,14.13,58.700001,46.02,72.779999,38.009998,69.41999799999999,50.32,104.410004,58.919998,40.450001
117,48.639999,65.190002,11.24,73.889999,41.240002,21.690001,72.690002,90.949997,79.699997,75.949997,72.760002,55.639999,76.93,35.189999,33.689999,36.060001,119.419998,23.530001,14.92,59.16,46.700001,73.519997,38.279999,70.379997,51.150002,104.949997,59.91,40.900002
118,48.830002,64.589996,11.03,73.18,40.950001,21.629999,72.110001,91.080002,80.110001,75.41999799999998,72.25,57.41,76.699997,35.169998,33.439999,36.119999,119.059998,23.459999,14.88,59.139999,46.419998,73.150002,38.310001,69.980003,49.150002,105.080002,59.939999,40.830002
119,48.279999,64.620003,10.95,74.190002,41.16,21.74,71.410004,90.230003,79.339996,74.300003,72.129997,57.209999,76.230003,35.68,33.189999,36.209999,118.639999,23.469999,15.66,59.150002,45.849998,73.089996,38.360001,69.83000200000001,49.650002,104.900002,59.740002,40.5
120,48.52,65.540001,11.2,74.410004,41.5,21.709999,71.730003,90.639999,80.410004,73.260002,72.629997,57.799999,75.66999799999998,35.32,33.599998,36.674999,119.279999,23.620001,15.75,59.509998,46.259998,73.690002,38.66,69.980003,50.009998,104.93,60.099998,41.310001
121,48.630001,65.050003,11.41,74.599998,41.759998,22.139999,71.629997,90.410004,80.300003,73.699997,71.599998,57.639999,76.110001,34.900002,34.02,36.75,119.769997,23.58,15.95,59.18,46.259998,73.709999,38.57,69.82,50.290001,104.82,59.75,41.439999
122,48.110001,65.120003,11.39,74.540001,41.610001,21.75,71.639999,90.809998,80.349998,74.5,71.959999,57.299999,76.690002,35.330002,33.919998,36.674999,119.870003,23.75,15.89,59.18,46.330002,73.720001,38.650002,69.760002,49.759998,105.379997,59.779999,41.360001
123,48.119999,65.57,11.23,74.639999,42.07,22.07,72.260002,91.290001,81.08000200000002,74.91999799999998,71.870003,57.66,76.870003,35.36000100000001,33.830002,36.919998,120.910004,23.99,15.58,59.279999,46.360001,74.25,38.810001,70.529999,50.099998,105.25,60.150002,41.810001
124,47.939999,65.43,11.18,74.389999,41.900002,22.030001,72.010002,90.709999,80.58000200000002,73.769997,71.230003,57.279999,76.459999,34.84,33.549999,36.785,120.339996,24.120001,15.5,59.110001,45.810001,74.239998,38.75,70.18,49.75,104.489998,59.830002,41.59
125,47.799999,65.870003,11.08,75.050003,41.709999,22.190001,72.040001,90.599998,80.900002,73.790001,71.239998,57.209999,76.089996,34.720001,33.279999,36.900002,121.099998,24.219999,15.73,58.939999,45.77,74.269997,38.740002,70.339996,49.700001,104.18,60.040001,41.610001
126,47.099998,64.029999,10.97,72.910004,40.709999,21.879999,70.599998,88.519997,78.599998,71.989998,69.790001,55.48,75.309998,34.200001,32.740002000000004,35.759998,119.190002,23.73,15.64,57.360001,44.93,72.410004,38.080002,68.400002,48.849998,103.379997,58.549999,40.610001
127,46.669998,63.18,10.65,72.58000200000002,40.130001,21.4,69.269997,87.389999,76.16999799999998,71.089996,68.800003,54.509998,73.07,33.599998,31.959999,35.189999,117.129997,23.309999,15.17,56.709999,44.110001,70.5,37.279999,67.059998,47.990002,101.790001,57.650002,39.950001
128,47.490002,64.050003,10.76,73.599998,41.009998,21.969999,71.150002,88.970001,77.260002,72.07,69.83000200000001,55.48,74.57,34.279999,32.459999,35.799999,118.599998,23.620001,15.57,57.759998,44.93,71.66999799999998,38.040001,68.599998,48.82,103.349998,58.68,40.68
129,47.290001,63.799999,10.86,73.629997,40.889999,22.08,71.120003,88.699997,77.040001,72.339996,70.099998,54.91,74.41999799999998,34.32,32.369999,35.91,119.449997,23.860001,15.69,57.560001,44.970001,71.629997,37.98,68.620003,48.759998,103.879997,58.720001,40.560001
130,46.740002,63.25,10.82,73.449997,40.759998,22.02,70.300003,88.099998,76.41999799999998,71.75,69.349998,54.200001,73.839996,33.709999,32.119999,35.810001,118.25,23.75,16.01,57.84,44.549999,71.400002,37.630001,67.91999799999999,48.310001,103.129997,58.139999,40.099998
131,47.07,63.290001,10.89,74.099998,41.060001,22.030001,70.620003,89.0,76.949997,71.970001,69.779999,54.509998,74.050003,33.66,31.74,36.43,119.599998,24.209999,15.62,58.259998,43.919998,71.910004,37.830002,68.550003,48.419998,104.309998,58.549999,40.450001
132,47.09,63.330002,10.99,73.43,40.98,22.120001,70.790001,88.75,76.989998,71.870003,69.860001,53.900002,74.379997,33.91,32.200001,36.400002,118.209999,23.92,15.93,58.369999,43.77,72.099998,38.040001,68.41999799999999,48.470001,104.290001,58.75,40.41
133,47.779999,64.260002,10.9,73.970001,41.529999,22.379999,71.68,89.809998,77.940002,72.93,70.959999,54.849998,75.470001,34.209999,32.450001,36.720001,119.900002,24.09,15.66,59.41,44.299999,73.029999,38.610001,69.410004,49.23,104.82,59.82,40.959999
134,48.200001,64.220001,11.12,74.16999799999998,41.459999,22.49,71.620003,90.040001,78.010002,72.459999,70.790001,54.869999,75.449997,34.34,32.52,36.77,119.839996,24.08,16.24,59.48,44.509998,73.150002,38.59,69.720001,48.950001,105.370003,59.540001,40.91
135,49.400002,64.730003,11.04,74.059998,41.77,22.530001,71.199997,90.599998,78.25,73.290001,71.510002,55.169998,75.870003,34.279999,32.91,36.970001,120.120003,23.860001,16.34,60.0,44.740002,73.379997,38.470001,69.779999,49.43,106.889999,60.139999,41.32
136,49.259998,64.690002,10.9,75.239998,41.900002,22.459999,71.449997,90.910004,78.720001,73.559998,71.32,55.5,76.269997,34.299999,32.970001,37.169998,119.830002,23.940001,16.75,60.09,44.900002,74.160004,38.540001,70.089996,49.509998,106.410004,60.360001,41.419998
137,49.580002,65.199997,10.93,75.839996,42.310001,22.75,72.16999799999998,92.0,79.639999,74.220001,72.43,55.93,77.629997,34.93,33.57,37.900002,120.849998,24.24,17.299999,61.049999,45.16,74.989998,38.939999,70.5,49.709999,107.370003,60.779999,41.75
138,49.470001,65.93,11.24,76.040001,42.82,22.91,72.889999,92.830002,80.269997,75.160004,72.57,56.16,78.849998,35.049999,33.740002000000004,38.290001,122.080002,24.459999,17.5,61.509998,45.419998,75.769997,39.299999,71.07,50.41,108.940002,61.389999,42.18
139,49.459999,65.949997,11.39,75.690002,42.75,23.17,72.739998,92.790001,80.239998,75.07,72.529999,55.880001,78.290001,35.080002,33.740002000000004,38.27,122.029999,24.4,17.809998999999994,61.400002,44.290001,75.269997,39.200001,70.989998,50.150002,108.839996,61.18,42.080002
140,49.490002,65.75,11.55,75.870003,42.639999,23.129999,72.559998,92.709999,79.839996,74.650002,72.370003,55.73,78.440002,34.77,34.040001000000004,38.459999,120.970001,24.440001,18.07,61.5,44.150002,75.510002,38.73,70.279999,50.009998,108.75,60.849998,41.959999
141,49.700001,66.209999,11.37,76.489998,42.84,23.24,72.849998,93.389999,80.43,75.410004,72.83000200000002,56.349998,78.5,35.040001000000004,34.110001000000004,38.860001,122.970001,24.6,16.91,61.959999,44.279999,76.0,38.880001,70.800003,50.41,109.440002,61.599998,42.169998
142,50.740002,66.879997,11.31,77.099998,43.349998,23.280001,73.730003,93.989998,81.230003,76.58000200000002,73.66999799999998,56.84,78.440002,35.049999,34.240002000000004,39.130001,123.919998,24.969999,16.360001,62.919998,44.549999,76.940002,39.169998,71.480003,50.700001,109.800003,62.189999,42.689999
143,50.959999,66.91999799999999,11.17,77.599998,43.400002,23.07,73.5,94.0,81.599998,77.139999,74.08000200000002,56.860001,78.849998,34.669998,33.68,38.939999,123.870003,24.92,14.85,63.040001,44.389999,76.83000200000002,39.279999,71.709999,51.0,109.360001,62.619999,42.849998
144,50.549999,66.550003,11.14,77.32,43.34,22.99,73.389999,93.919998,81.510002,77.190002,73.870003,56.919998,78.510002,34.400002,33.720001,39.0,123.720001,24.93,14.8,62.709999,44.57,76.660004,38.860001,71.489998,51.009998,109.400002,62.52,42.419998
145,51.360001,66.910004,11.12,78.25,43.849998,23.08,73.690002,95.029999,82.41999799999998,78.25,74.08000200000002,57.299999,78.949997,33.91,33.790001000000004,39.23,124.629997,25.23,14.12,63.0,44.59,77.43,39.07,71.300003,51.330002,110.080002,63.189999,42.799999
146,50.919998,66.370003,11.0,77.83000200000002,43.299999,22.92,73.16999799999998,92.779999,81.900002,77.389999,73.629997,56.509998,78.029999,34.18,33.689999,38.700001,124.169998,25.18,13.84,62.380001,44.32,76.849998,38.98,70.82,50.919998,109.110001,62.560001,42.560001
147,51.02,67.029999,11.29,78.540001,43.650002,22.950001,73.839996,94.07,82.58000200000002,77.860001,73.849998,56.77,78.25,34.080002,33.98,38.700001,125.029999,25.26,14.02,62.889999,44.48,77.559998,38.939999,71.25,51.18,109.57,62.990002,42.790001
148,51.400002,67.110001,11.71,78.25,44.540001,23.23,74.470001,94.290001,82.730003,77.949997,74.029999,56.849998,78.660004,34.740002000000004,34.299999,38.93,124.900002,25.27,14.44,63.009998,44.799999,77.760002,39.16,71.660004,51.0,110.019997,63.299999,42.880001
149,51.259998,66.93,11.87,77.800003,43.57,23.23,74.260002,93.910004,81.66999799999998,77.370003,73.93,56.810001,77.989998,34.470001,33.740002000000004,38.970001,124.540001,25.09,14.26,62.580002,44.389999,77.519997,39.639999,71.360001,50.990002,109.370003,63.049999,42.73
150,51.43,66.900002,12.03,78.25,43.73,23.360001,74.309998,94.269997,82.050003,77.260002,74.379997,57.299999,78.08000200000002,34.84,33.360001000000004,39.119999,124.400002,25.33,14.3,62.790001,44.34,77.650002,39.669998,71.629997,50.98,110.449997,63.040001,42.91
151,51.259998,66.610001,12.07,78.5,43.66,23.34,73.800003,93.910004,81.860001,77.110001,73.940002,56.720001,77.860001,34.560001,33.139999,38.68,123.730003,25.290001,14.27,62.259998,44.099998,77.199997,39.470001,71.660004,50.889999,110.019997,62.950001,42.709999
152,51.740002,65.91999799999999,11.85,77.68,43.389999,23.129999,73.529999,93.449997,81.629997,76.82,73.33000200000002,56.130001,77.58000200000002,34.450001,32.75,38.48,122.129997,24.889999,14.17,61.419998,43.759998,76.779999,37.82,71.019997,50.75,109.300003,62.720001,42.34
153,51.73,67.16999799999999,11.73,80.199997,44.389999,23.27,73.900002,95.360001,82.379997,78.470001,74.41999799999998,57.119999,77.949997,34.27,32.82,39.259998,123.849998,25.26,13.81,62.389999,44.119999,77.949997,36.799999,72.230003,51.240002,110.129997,63.599998,43.200001
154,52.59,68.269997,11.49,82.33000200000002,44.900002,23.35,74.769997,96.489998,83.769997,79.550003,75.82,58.57,78.970001,34.720001,33.240002000000004,39.860001,127.529999,25.459999,13.59,62.720001,44.540001,79.190002,36.75,73.360001,52.060001,110.790001,64.519997,43.68
155,52.27,68.900002,11.9,82.760002,45.119999,23.73,76.639999,97.139999,84.220001,79.220001,76.190002,58.509998,79.459999,35.0,33.889999,40.02,128.839996,25.709999,14.37,62.700001,44.720001,79.720001,36.849998,74.300003,52.400002,110.910004,64.629997,43.970001
156,52.639999,68.82,12.08,82.589996,44.950001,24.030001,76.650002,97.279999,84.300003,79.18,75.910004,58.66,79.160004,35.209999,34.209999,39.52,127.970001,25.91,14.75,62.880001,45.43,79.300003,37.169998,74.0,52.32,111.769997,64.25,43.93
157,53.77,70.459999,12.48,84.809998,46.09,24.08,78.059998,99.639999,85.910004,80.809998,78.0,60.080002,81.43,36.450001,35.02,39.98,131.270004,26.459999,15.03,64.239998,46.810001,81.559998,37.799999,75.989998,53.75,114.290001,65.300003,45.0
158,53.75,70.290001,12.25,84.099998,45.759998,23.82,78.0,99.379997,85.790001,80.720001,77.779999,59.810001,81.589996,36.049999,35.080002,40.450001,129.720001,26.700001,14.85,63.970001,46.470001,81.220001,37.599998,75.779999,53.799999,113.410004,65.029999,44.779999
159,53.759998,70.809998,12.13,83.900002,46.110001,24.0,78.449997,100.139999,86.860001,81.220001,78.349998,60.299999,81.699997,36.220001,35.169998,40.91,130.669998,26.59,14.4,64.860001,46.580002,82.379997,37.610001,76.0,54.349998,113.760002,65.720001,45.169998
160,53.630001,70.959999,12.21,83.699997,46.049999,24.0,78.720001,99.690002,86.790001,81.269997,78.010002,60.18,81.900002,36.450001,35.52,40.470001,130.5,26.610001,14.65,65.099998,46.52,82.32,37.330002,75.870003,54.32,114.190002,65.5,45.16
161,52.419998,70.019997,12.15,82.190002,45.189999,23.549999,77.410004,97.889999,85.160004,79.75,76.730003,59.009998,80.290001,35.75,35.259998,39.740002,128.089996,25.93,14.69,64.139999,45.470001,80.690002,37.07,73.900002,53.419998,113.0,64.230003,44.240002
162,52.93,70.43,12.32,83.209999,45.330002,23.82,77.690002,98.75,85.43,79.93,77.760002,59.330002,80.610001,36.060001,35.880001,40.369999,129.410004,26.049999,14.95,64.440002,45.939999,80.93,37.349998,74.730003,53.889999,114.050003,64.629997,44.450001
163,52.509998,70.25,12.57,82.510002,45.09,23.76,77.66999799999998,98.150002,85.5,79.660004,77.529999,58.98,80.449997,36.400002,35.849998,40.18,129.050003,25.91,15.49,64.459999,45.709999,80.470001,37.389999,74.5,53.5,113.75,64.510002,44.16
164,52.73,69.91999799999999,12.57,81.82,44.889999,23.860001,77.900002,98.18,84.989998,79.150002,76.91999799999998,58.09,81.510002,36.599998,36.459999,39.610001,127.870003,26.030001,15.81,64.18,45.900002,80.099998,37.490002,74.029999,53.099998,113.480003,63.970001,43.73
165,52.560001,69.459999,12.64,81.510002,44.639999,23.84,77.300003,97.489998,84.449997,78.779999,76.82,57.919998,80.480003,36.540001,36.23,39.400002,127.279999,25.9,15.61,64.220001,45.740002,79.33000200000002,37.259998,73.879997,53.32,113.589996,63.82,43.619999
166,52.34,69.440002,12.55,81.860001,44.82,23.74,77.300003,97.260002,84.989998,79.139999,77.33000200000002,57.810001,79.940002,36.470001,35.919998,39.380001,127.540001,26.049999,15.35,64.529999,45.77,79.480003,37.150002,73.800003,53.689999,113.300003,64.050003,43.669998
167,52.52,69.730003,12.63,81.599998,44.849998,24.09,77.660004,97.860001,85.129997,79.440002,77.309998,57.93,80.150002,36.490002,36.150002,39.48,127.739998,26.17,15.47,64.709999,45.970001,79.25,37.240002,73.629997,53.650002,112.93,64.129997,43.75
168,52.669998,70.0,12.5,81.610001,44.990002,23.950001,77.779999,98.059998,85.16999799999998,79.089996,77.269997,58.169998,80.379997,36.560001,36.349998,39.669998,127.910004,26.1,15.48,64.599998,45.900002,78.230003,37.32,74.019997,53.630001,113.010002,64.300003,43.860001
169,52.34,69.800003,12.5,81.800003,45.0,23.93,77.720001,98.0,85.379997,79.110001,77.059998,58.16,80.440002,36.549999,36.18,39.669998,128.570007,25.98,14.53,64.400002,45.849998,77.959999,37.209999,73.68,53.650002,112.489998,64.260002,43.830002
170,52.040001,69.18,12.55,81.379997,44.709999,24.07,76.949997,97.25,84.559998,78.910004,76.269997,57.84,79.75,36.299999,35.880001,39.450001,127.0,25.780001,14.65,64.089996,45.299999,78.879997,36.810001,73.33000200000002,53.220001,111.720001,63.860001,43.470001
171,52.240002,69.470001,12.58,81.370003,45.130001,24.219999,77.610001,98.290001,85.25,79.790001,76.769997,58.049999,80.260002,36.599998,35.959999,39.709999,128.009995,25.889999,14.62,64.190002,45.84,79.58000200000002,37.150002,74.139999,53.849998,113.0,64.75,43.84
172,52.830002,70.08000200000001,12.64,82.959999,45.540001,24.65,78.260002,99.120003,86.489998,81.160004,77.620003,58.779999,81.470001,37.330002,36.509998,40.290001,129.300003,26.040001,14.81,64.959999,46.509998,80.610001,37.650002,74.889999,54.5,113.349998,65.25,44.330002
173,52.849998,70.239998,12.66,82.989998,45.650002,24.530001,78.540001,99.18,86.639999,81.199997,77.190002,58.869999,81.470001,37.5,36.349998,40.48,129.389999,26.07,14.84,64.910004,46.389999,80.379997,37.509998,74.470001,54.529999,113.010002,65.559998,44.360001
174,52.060001,69.540001,12.62,81.970001,44.91,24.32,77.480003,98.029999,85.599998,80.25,76.599998,58.119999,80.730003,36.860001,35.880001,39.75,128.160004,25.6,14.87,64.0,45.700001,79.290001,37.25,73.68,54.139999,112.330002,64.16999799999999,43.66
175,51.779999,68.970001,12.24,81.400002,44.700001,23.889999,76.519997,97.269997,84.870003,79.43,76.089996,57.580002,80.040001,36.560001,35.23,39.459999,127.019997,25.51,13.97,64.089996,45.07,78.040001,36.939999,72.83000200000002,53.529999,111.0,63.93,43.5
176,52.169998,68.839996,12.22,82.0,45.0,23.780001,76.790001,97.019997,85.449997,79.779999,76.370003,58.150002,80.459999,36.82,35.220001,39.950001,127.269997,25.73,14.03,63.73,45.220001,78.550003,37.220001,74.0,53.259998,111.379997,64.309998,43.740002
177,52.43,68.870003,12.33,82.5,45.049999,23.889999,77.730003,97.379997,85.400002,79.709999,77.040001,58.619999,81.290001,37.200001,34.77,40.139999,128.199997,25.629999,13.78,63.779999,45.900002,78.66999799999998,37.66,74.849998,53.439999,111.669998,64.82,43.849998
178,51.970001,68.949997,12.14,82.589996,44.98,23.620001,77.32,98.18,85.239998,80.190002,76.599998,58.790001,81.900002,37.240002,34.130001,39.84,127.75,25.709999,13.68,64.050003,45.16,78.879997,37.450001,75.190002,53.490002,111.199997,64.739998,43.869999
179,52.080002,68.839996,12.21,82.129997,44.790001,23.459999,77.57,98.019997,85.43,80.040001,76.559998,58.52,80.690002,36.82,32.939999,40.540001,127.589996,25.91,13.8,64.339996,45.16,78.769997,37.16,75.050003,53.41,110.790001,64.650002,43.52
180,51.709999,68.57,12.38,80.620003,44.189999,23.52,76.75,96.669998,85.0,79.029999,76.07,57.599998,80.33000200000002,36.560001,33.07,40.16,127.839996,25.309999,14.1,64.91999799999999,44.779999,78.089996,37.169998,74.410004,53.099998,110.389999,63.669998,43.16
181,51.98,68.480003,12.44,80.309998,44.18,23.6,76.300003,96.68,85.0,78.449997,75.699997,57.240002,79.870003,36.299999,32.91,40.049999,126.779999,25.370001,13.64,64.400002,44.48,77.980003,36.799999,74.160004,53.0,110.110001,63.66,43.209999
182,51.099998,67.440002,12.28,78.41999799999998,43.740002,22.6,75.07,95.239998,84.33000200000002,77.83000200000002,75.150002,56.889999,79.639999,36.279999,33.0,39.43,126.239998,24.92,13.7,63.970001,43.990002,77.25,36.889999,73.010002,52.709999,107.040001,62.700001,42.77
183,50.860001,67.190002,12.18,77.739998,43.509998,22.68,74.690002,95.18,84.660004,77.769997,74.970001,56.779999,78.900002,36.41,32.82,39.330002,126.019997,24.83,13.51,63.529999,44.040001,77.33000200000002,36.369999,72.809998,52.740002,106.900002,62.439999,42.57
184,51.060001,67.470001,12.05,77.75,43.689999,22.719999,75.010002,95.599998,84.029999,78.32,75.33000200000002,56.98,78.959999,35.99000200000001,32.959999,39.330002,126.190002,24.940001,12.85,63.66,43.880001,77.529999,36.09,72.980003,52.91,106.660004,62.310001,42.740002
185,51.02,67.599998,12.19,78.110001,43.68,22.67,75.089996,95.639999,83.91999799999998,78.089996,75.260002,56.98,78.91999799999998,35.209999,32.73,39.240002,126.370003,25.01,12.81,63.599998,43.790001,77.730003,36.040001,72.889999,52.330002,106.860001,62.209999,42.689999
186,51.23,67.940002,12.24,78.32,43.91,22.5,75.779999,96.220001,84.139999,78.730003,75.779999,57.32,79.519997,35.099998,33.029999,39.549999,127.300003,25.09,13.02,64.349998,44.040001,77.849998,36.560001,73.279999,52.48,106.989998,62.66,42.759998
187,51.0,67.709999,12.24,77.790001,43.849998,22.620001,75.809998,96.379997,83.610001,78.0,75.82,57.369999,79.540001,34.900002,33.07,39.560001,127.120003,25.02,12.77,64.150002,43.900002,77.940002,36.259998,73.699997,52.34,106.949997,62.529999,42.860001
188,50.27,66.360001,12.01,76.410004,42.93,22.450001,74.889999,94.5,81.510002,76.059998,74.32,56.220001,78.18,34.490002000000004,32.849998,38.84,125.209999,24.5,12.64,62.66,43.299999,76.33000200000002,35.32,72.0,51.41,105.720001,61.02,42.02
189,49.740002,65.75,12.0,75.629997,42.209999,22.049999,74.68,93.230003,80.449997,75.0,73.400002,55.41,77.379997,34.189999,32.389999,38.060001,123.980003,24.23,12.28,62.490002,43.209999,75.279999,34.93,70.940002,50.09,104.760002,60.189999,41.549999
190,50.709999,66.370003,12.27,76.849998,43.0,22.559999,76.410004,94.940002,81.559998,76.16999799999998,74.260002,55.599998,77.959999,34.459999,32.830002,38.849998,125.300003,24.68,12.39,63.619999,43.720001,76.440002,35.27,72.269997,51.41,105.949997,60.779999,42.240002
191,51.240002,67.110001,12.4,77.120003,43.349998,22.74,76.489998,96.279999,82.449997,77.040001,74.779999,56.330002,78.93,34.630001,33.060001,39.330002,126.559998,24.709999,12.51,64.900002,44.110001,77.349998,35.380001,72.970001,52.099998,108.050003,61.720001,42.759998
192,50.700001,66.559998,12.22,76.510002,43.119999,22.83,75.949997,94.900002,81.879997,76.769997,74.41999799999998,55.650002,78.58000200000002,34.490002000000004,32.700001,38.990002,125.449997,24.76,12.29,64.949997,43.740002,76.760002,35.279999,72.68,52.09,108.169998,61.400002,42.540001
193,50.740002,66.639999,12.35,76.589996,43.18,23.0,76.379997,95.199997,82.019997,76.690002,74.349998,55.669998,79.25,34.540001000000004,32.740002000000004,39.169998,125.32,24.9,12.55,64.690002,43.950001,77.110001,35.49000200000001,72.91999799999998,52.040001,107.730003,61.540001,42.720001
194,50.290001,66.120003,12.17,76.370003,42.810001,22.809999,75.599998,94.43,81.379997,76.230003,73.849998,55.200001,78.720001,34.540001000000004,32.830002,38.459999,123.949997,24.700001,12.55,63.700001,43.709999,76.610001,35.27,72.33000200000002,51.560001,106.800003,61.02,42.110001
195,50.380001,66.410004,12.09,76.25,42.880001,22.780001,76.019997,94.93,81.660004,76.400002,74.040001,55.310001,78.870003,34.720001,32.990002000000004,38.82,124.339996,24.76,12.21,63.720001,43.650002,76.620003,35.34,72.33000200000002,51.880001,106.75,61.09,42.25
196,50.490002,66.41999799999999,12.16,76.32,43.049999,22.790001,76.269997,95.239998,81.739998,76.5,73.720001,55.419998,79.07,34.560001,33.07,38.889999,123.940002,24.77,12.41,63.470001,43.720001,76.870003,35.310001,72.58000200000002,51.900002,106.860001,61.450001,42.27
197,49.509998,64.870003,12.07,75.110001,42.080002,22.360001,75.089996,92.910004,80.110001,75.110001,72.040001,54.290001,77.5,34.049999,32.509998,38.009998,121.870003,24.25,12.29,62.139999,42.540001,75.040001,34.860001000000004,70.879997,51.509998,104.830002,59.889999,41.52
198,49.75,65.209999,12.15,75.5,42.25,22.639999,75.650002,93.639999,80.400002,75.07,72.650002,54.34,78.33000200000002,34.049999,32.599998,38.279999,122.260002,24.26,12.54,62.360001,42.860001,75.400002,34.959999,71.160004,51.23,104.949997,60.299999,41.689999
199,49.330002,64.550003,12.0,74.0,41.689999,22.469999,73.989998,92.589996,79.519997,74.68,72.019997,53.709999,77.769997,33.790001000000004,32.189999,37.869999,121.169998,23.879999,12.16,61.869999,42.580002,74.459999,34.509998,70.239998,50.959999,104.099998,59.619999,41.240002
200,49.400002,64.410004,12.07,73.730003,41.950001,22.41,74.18,92.75,79.660004,75.150002,72.660004,53.959999,78.150002,33.91,32.669998,37.959999,120.75,23.91,12.1,61.93,42.740002,74.910004,34.75,70.620003,51.240002,104.699997,59.830002,41.330002
201,49.150002,64.57,12.04,73.489998,41.889999,22.459999,74.050003,92.239998,79.33000200000002,74.889999,73.050003,53.59,77.790001,33.779999,32.490002000000004,37.689999,122.010002,23.870001,11.71,61.759998,42.549999,74.879997,34.610001000000004,70.120003,51.200001,103.739998,59.740002,41.32
202,49.52,65.510002,12.3,74.93,42.470001,22.780001,75.209999,93.550003,80.550003,75.58000200000002,73.959999,54.610001,79.389999,34.27,32.939999,38.470001,123.75,24.26,11.98,62.720001,43.18,76.57,35.16,71.900002,51.91,104.599998,60.73,41.990002
