,ALB,APD,AVY,BLL,CF,ECL,EMN,FCX,FMC,IFF,IP,LYB,MLM,MON,MOS,NEM,NUE,PPG,PX,SEE,SHW,VMC,WRK
455,118.75,144.5,93.040001,40.029999,31.200001,131.100006,85.059998,15.06,86.629997,139.320007,54.98,91.760002,210.179993,117.480003,19.780001,38.709999,55.25,104.370003,132.199997,42.869999,342.589996,119.540001,56.860001
456,118.080002,144.330002,92.809998,40.25,31.65,131.139999,84.58000200000002,14.97,87.33000200000002,140.529999,54.669998,91.57,208.910004,117.599998,19.51,39.48,53.950001,103.629997,131.889999,43.759998,339.950012,119.879997,56.490002
457,120.120003,146.009995,93.669998,40.549999,32.299999,131.490005,85.620003,14.48,88.0,142.779999,55.099998,92.290001,212.320007,117.470001,19.5,38.810001,55.0,104.480003,132.490005,43.34,346.589996,121.0,56.950001
458,124.5,149.850006,94.510002,40.950001,32.5,129.820007,85.870003,14.3,89.720001,143.369995,56.560001,93.5,204.490005,117.400002,20.09,38.139999,53.419998,106.080002,134.330002,43.68,348.5,117.529999,59.02
459,124.660004,149.009995,95.120003,40.66,32.299999,129.729996,86.07,14.02,89.660004,143.089996,55.990002,94.5,204.429993,117.300003,20.309999,38.150002,53.220001,106.419998,134.449997,43.59,350.26001,117.550003,57.459999
460,125.279999,149.610001,94.989998,40.27,32.07,129.320007,85.099998,13.85,89.5,142.880005,55.919998,94.0,202.160004,117.760002,20.120001,37.68,54.16,105.25,133.699997,43.310001,346.899994,116.339996,57.0
461,126.300003,150.020004,95.970001,40.330002,32.279999,131.029999,85.0,13.82,89.699997,143.559998,56.07,94.290001,198.550003,117.510002,20.469999,38.110001,53.450001,106.25,134.190002,43.209999,346.269989,114.110001,57.509998
462,128.5,150.149994,97.019997,40.73,33.470001,131.050003,85.08000200000002,13.9,89.900002,144.029999,56.509998,95.489998,199.899994,118.32,20.66,37.630001,53.580002,106.199997,134.649994,43.619999,341.540009,113.800003,57.470001
463,131.5,150.910004,99.110001,41.07,35.25,130.96000700000002,85.510002,14.15,91.669998,144.399994,57.060001,95.889999,202.880005,119.239998,21.370001,37.810001,54.27,107.0,135.070007,42.77,341.200012,115.669998,57.740002
464,135.28999299999998,150.830002,98.470001,40.66,35.630001,130.949997,86.839996,14.53,92.839996,144.639999,57.439999,96.68,200.039993,119.449997,20.959999,38.27,55.290001,108.519997,136.800003,41.740002,343.720001,115.720001,57.18
465,136.5,150.740005,98.910004,40.709999,35.139999,130.860001,85.870003,13.93,91.720001,144.839996,57.849998,95.940002,203.160004,119.410004,20.809999,37.139999,55.639999,108.660004,138.100006,42.450001,347.290009,118.529999,58.25
466,134.399994,151.0,98.690002,40.790001,35.830002,131.0,85.800003,13.9,90.879997,143.130005,57.200001,95.75,199.600006,119.32,20.879999,37.540001,53.82,108.959999,138.479996,42.41,350.089996,117.0,57.509998
467,132.279999,150.300003,98.779999,41.060001,35.450001,131.339996,86.470001,13.99,89.739998,143.949997,56.0,96.879997,198.759995,119.839996,20.879999,37.849998,54.43,108.230003,136.479996,42.5,347.399994,116.519997,55.380001
468,129.0,151.770004,98.879997,40.91,35.779999,131.800003,87.779999,13.98,86.360001,145.490005,55.849998,98.110001,196.5,120.0,21.290001,38.27,54.349998,109.389999,138.5,42.299999,355.0,115.879997,55.400002
469,129.160004,151.300003,99.07,40.990002,34.880001,130.279999,87.360001,14.1,86.440002,144.029999,56.150002,100.010002,196.779999,119.699997,21.51,37.209999,54.419998,108.639999,139.21000700000002,42.880001,352.089996,116.309998,55.939999
470,130.570007,151.449997,99.209999,40.849998,35.279999,128.949997,88.489998,14.0,87.360001,140.850006,56.540001,100.010002,202.940002,119.260002,21.52,37.220001,54.799999,107.919998,138.119995,42.459999,348.25,118.959999,56.27
471,132.800003,151.5,99.57,41.369999,34.720001,129.270004,89.989998,14.4,88.290001,142.580002,56.77,99.809998,205.949997,119.529999,21.299999,37.689999,55.360001,108.739998,141.25,42.810001,357.01001,119.190002,56.669998
472,136.25,151.03999299999995,98.339996,41.349998,35.110001000000004,128.580002,90.379997,13.98,89.309998,143.270004,56.869999,98.57,206.639999,120.0,21.530001,37.330002,55.48,108.660004,139.589996,42.75,357.839996,119.580002,56.959999
473,137.220001,152.53999299999995,99.440002,41.470001,35.529999,130.899994,91.199997,14.42,89.089996,144.759995,57.490002,100.650002,205.639999,120.010002,21.9,38.029999,56.200001,111.599998,141.009995,43.27,374.75,119.370003,58.389999
474,137.899994,153.050003,99.32,41.619999,35.419998,130.720001,91.260002,14.68,90.5,145.850006,57.490002,99.949997,206.789993,120.300003,21.75,38.299999,56.0,112.089996,142.5,43.84,375.0,119.669998,58.119999
475,138.679993,153.229996,99.900002,41.810001,35.169998,131.169998,90.089996,14.87,91.410004,147.179993,57.68,99.43,205.850006,119.5,21.75,38.119999,56.549999,112.470001,142.559998,44.02,380.059998,118.559998,58.490002
476,135.690002,152.360001,99.809998,41.860001,34.869999,131.369995,90.169998,14.61,91.040001,146.589996,57.709999,98.82,208.679993,119.720001,21.57,37.91,56.41,112.879997,142.070007,44.009998,379.049988,119.900002,57.900002
477,137.550003,153.360001,100.540001,42.02,34.360001000000004,132.009995,91.099998,14.3,91.339996,145.610001,57.43,99.209999,206.740005,119.75,20.969999,38.259998,56.060001,113.07,141.800003,44.259998,383.0,120.349998,58.389999
478,137.240005,152.809998,101.099998,42.259998,34.439999,132.059998,88.989998,14.49,90.870003,146.389999,57.029999,98.379997,206.449997,119.5,21.030001,38.52,55.560001,112.639999,141.229996,44.32,382.119995,120.489998,58.84
479,138.0,153.169998,101.010002,42.5,34.5,132.929993,88.57,14.36,91.309998,148.21000700000005,57.689999,97.830002,205.809998,119.489998,21.110001,38.09,55.580002,112.379997,140.809998,44.77,380.190002,119.110001,59.099998
480,137.0,152.570007,100.75,42.23,34.919998,132.429993,87.769997,14.53,92.190002,147.419998,57.279999,96.879997,203.229996,119.75,21.02,38.099998,56.990002,112.25,140.529999,43.84,382.059998,116.760002,58.580002
481,138.75,153.5,101.290001,42.34,36.07,134.229996,88.900002,14.8,93.68,148.399994,57.330002,98.599998,207.0,122.660004,21.299999,38.68,58.200001,113.879997,142.279999,44.450001,385.470001,118.669998,58.93
482,139.839996,153.889999,102.0,42.389999,36.759998,134.320007,89.0,15.26,93.919998,148.410004,57.59,98.279999,205.830002,122.199997,21.809999,38.75,58.73,113.769997,141.649994,44.66,386.5,116.639999,58.970001
483,140.669998,153.679993,102.440002,42.119999,36.900002,134.139999,87.599998,15.02,94.849998,149.589996,57.700001,97.889999,204.509995,122.25,21.77,37.669998,57.150002,113.120003,141.580002,44.490002,384.559998,116.889999,59.080002
484,140.059998,153.589996,101.589996,42.060001,37.02,132.669998,87.349998,14.78,94.519997,148.529999,58.299999,98.040001,204.380005,122.0,21.059999,38.110001,57.310001,113.150002,141.229996,44.330002,383.820007,117.519997,59.900002
485,138.220001,152.820007,100.32,42.02,36.540001,131.559998,87.809998,14.73,93.75,146.96000700000005,57.75,97.910004,203.330002,122.0,21.049999,38.080002,56.700001,111.0,139.830002,44.049999,383.519989,116.32,59.759998
486,140.699997,153.649994,99.150002,42.189999,36.75,132.21000700000002,89.66999799999998,14.92,94.650002,148.779999,57.970001,99.959999,210.360001,122.239998,21.25,37.869999,59.049999,114.949997,141.119995,44.330002,389.48999,120.580002,59.900002
487,141.0,154.149994,100.07,42.639999,36.900002,132.600006,88.910004,14.85,94.970001,150.509995,58.43,98.900002,216.550003,122.080002,21.4,37.490002,60.0,117.68,143.669998,45.369999,390.089996,121.599998,60.799999
488,138.899994,153.470001,99.260002,43.049999,36.740002,133.080002,89.010002,15.0,94.290001,150.300003,58.610001,99.050003,214.059998,122.0,21.110001,37.32,59.639999,117.650002,143.660004,44.84,382.459991,121.169998,61.09
489,139.5,153.880005,103.790001,42.860001,37.470001,132.380005,90.190002,15.26,94.019997,149.070007,58.91,100.57,214.919998,121.779999,21.700001,37.080002,59.630001,117.260002,142.979996,44.470001,390.119995,123.25,61.32
490,139.399994,159.850006,103.5,42.75,37.310001,133.300003,91.07,14.83,93.870003,149.630005,58.52,100.419998,212.949997,121.389999,21.25,37.009998,59.310001,118.589996,144.639999,44.759998,393.619995,123.0,61.389999
491,139.639999,161.300003,105.050003,42.77,37.150002,132.520004,93.629997,14.23,93.190002,149.669998,58.0,99.0,216.119995,121.190002,20.91,35.74000200000001,59.130001,118.5,149.25,44.66,396.540009,122.550003,60.560001
492,139.080002,160.96000700000005,106.150002,42.689999,37.509998,131.649994,92.510002,14.06,92.510002,148.089996,57.619999,99.120003,216.910004,121.300003,20.950001,35.799999,59.040001,117.550003,148.71000700000005,44.529999,397.130005,122.190002,60.549999
493,139.020004,160.779999,105.169998,42.75,37.619999,131.759995,92.120003,13.94,92.470001,146.820007,57.23,104.769997,217.979996,121.379997,22.299999,36.189999,58.040001,116.57,147.850006,44.150002,394.339996,122.5,60.75
494,142.0,159.690002,106.709999,43.200001,38.25,130.089996,91.459999,14.4,93.839996,147.740005,57.650002,104.209999,216.899994,121.150002,23.02,36.360001,58.68,116.339996,148.610001,44.310001,392.649994,122.550003,61.330002
495,142.5,160.190002,107.190002,42.630001,38.740002,131.350006,91.089996,14.27,91.650002,148.679993,57.869999,103.559998,211.449997,121.0,22.84,35.82,58.860001,116.099998,147.570007,43.810001,396.929993,122.860001,61.209999
496,136.550003,159.679993,108.400002,41.82,38.75,131.229996,91.339996,14.2,90.0,147.96000700000005,57.450001,103.040001,207.580002,120.0,22.5,36.369999,58.52,116.18,147.610001,43.779999,393.200012,123.800003,59.849998
