,A,ABBV,ABC,ABT,AET,AGN,ALXN,AMGN,ANTM,BAX,BCR,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MNK,MRK,MTD,MYL,PDCO,PFE,PKI,PRGO,REGN,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
403,60.59,73.199997,96.5,49.18,153.020004,247.270004,129.839996,173.240005,194.039993,60.68,316.410004,195.080002,282.329987,57.27,27.92,78.910004,133.5,67.57,171.0,83.18,245.660004,109.660004,85.970001,65.190002,64.959999,60.66,118.209999,71.239998,86.370003,46.52,92.184998,237.110001,166.5,182.990005,135.339996,316.963348,135.449997,150.71000700000005,84.120003,165.809998,89.440002,45.349998,66.040001,597.830017,39.029999,47.84,34.080002,68.190002,74.720001,511.790009,141.190002,175.75,115.639999,186.270004,104.699997,136.580002,185.0,63.91,129.649994,63.5
404,59.790001,72.790001,96.199997,49.209999,152.199997,247.0,126.589996,173.389999,190.199997,61.380001,315.839996,194.949997,281.73999,56.720001,28.16,79.639999,134.229996,68.33000200000001,169.649994,84.150002,246.550003,109.739998,85.699997,63.860001,65.41999799999999,60.619999,120.160004,71.25,86.230003,46.299999,92.425003,237.77999900000003,168.279999,185.279999,136.970001,317.453339,136.479996,151.610001,84.089996,167.300003,89.220001,46.490002,66.150002,600.349976,39.110001,47.970001,34.16,68.360001,75.709999,513.0,141.169998,174.990005,115.599998,185.130005,105.040001,133.830002,185.679993,63.98,129.339996,62.869999
405,59.130001,72.699997,95.919998,48.950001,151.350006,247.710007,125.199997,173.020004,188.710007,60.919998,315.799988,194.5,279.0,56.799999,27.780001,79.58000200000002,133.720001,67.209999,168.649994,82.58000200000002,245.679993,109.910004,85.33000200000002,64.459999,65.230003,62.27,118.169998,71.400002,86.43,46.029999,92.205002,236.270004,165.570007,180.309998,134.490005,313.756653,136.5,151.410004,84.18,166.949997,89.150002,46.23,66.269997,595.070007,39.18,47.779999,34.130001,67.970001,75.889999,517.549988,139.910004,172.970001,115.870003,185.720001,104.279999,133.149994,184.580002,63.919998,128.820007,62.720001
406,59.27,72.720001,96.169998,48.93,152.389999,247.369995,122.349998,171.419998,188.589996,60.939999,316.130005,195.889999,271.25,56.150002,28.0,79.709999,131.410004,66.559998,167.830002,81.610001,244.949997,110.190002,85.040001,64.5,64.860001,63.119999,117.849998,70.970001,86.860001,45.66,91.82,239.00999500000003,162.919998,177.119995,130.410004,312.92334,135.949997,151.28999299999995,83.449997,167.75,89.129997,45.25,65.760002,594.1400150000002,38.799999,47.860001,33.860001000000004,67.989998,75.800003,506.51001,139.949997,174.619995,118.699997,185.679993,103.239998,129.690002,184.350006,64.519997,129.149994,63.0
407,59.349998,73.150002,96.68,48.73,152.509995,246.77999900000003,125.550003,174.490005,188.860001,60.810001,316.720001,194.5,275.0,55.91,28.110001,78.68,133.529999,67.059998,168.5,81.5,241.02999900000003,111.32,84.699997,64.809998,65.010002,63.279999,118.110001,72.0,87.25,45.68,92.089996,240.899994,164.220001,180.529999,133.580002,314.906677,133.399994,153.050003,83.089996,166.979996,89.379997,45.450001,65.010002,594.820007,39.209999,47.799999,33.75,68.290001,76.849998,510.440002,140.0,175.600006,120.629997,185.820007,102.349998,129.660004,184.300003,65.16999799999999,128.940002,63.07
408,59.0,72.57,94.940002,48.779999,151.990005,244.270004,123.75,173.610001,187.490005,60.41,315.5299990000001,195.070007,273.700012,55.990002,27.9,78.66999799999998,131.809998,66.519997,166.690002,80.279999,238.270004,110.839996,84.279999,64.209999,64.589996,62.43,117.959999,71.559998,87.230003,45.73,91.695,239.580002,161.470001,178.619995,129.740005,311.616669,132.699997,152.550003,82.970001,164.490005,88.75,44.380001,64.489998,585.3099980000002,38.860001,47.73,33.73,67.959999,76.199997,507.459991,138.970001,174.419998,122.32,185.149994,102.910004,132.199997,183.0,64.900002,127.889999,62.459999
409,59.59,72.760002,94.860001,48.73,152.630005,244.0,121.830002,172.630005,189.210007,60.779999,316.660004,195.789993,272.619995,56.27,27.85,78.089996,130.610001,66.769997,168.270004,80.0,239.419998,111.760002,84.779999,64.910004,64.150002,62.689999,118.599998,71.110001,87.480003,45.490002,91.870003,241.869995,162.389999,174.240005,126.199997,313.65332,132.78999299999998,154.139999,82.410004,165.28999299999995,88.800003,44.939999,63.849998,593.01001,38.93,47.139999,33.48,68.400002,75.889999,494.200012,139.229996,175.330002,122.339996,186.289993,103.650002,129.490005,184.979996,65.139999,129.009995,62.400002
410,59.189999,72.480003,94.910004,48.720001,151.869995,243.369995,121.150002,172.669998,189.490005,60.41,316.399994,194.529999,272.970001,56.27,27.57,78.300003,130.979996,65.66999799999999,167.550003,80.480003,236.479996,111.260002,84.260002,64.410004,63.889999,61.07,117.870003,70.83000200000002,87.300003,44.799999,91.230003,239.289993,159.509995,173.899994,126.0,309.380005,132.979996,151.970001,82.629997,164.679993,88.519997,45.400002,64.470001,587.960022,39.040001,47.490002,33.939999,67.900002,75.720001,490.079987,138.559998,174.600006,121.709999,186.139999,103.120003,128.309998,183.089996,64.739998,128.550003,62.709999
411,59.459999,72.239998,94.690002,48.830002,153.28999299999995,243.00999500000003,124.209999,173.100006,191.0,60.439999,317.299988,196.380005,275.570007,56.099998,27.440001,78.269997,132.179993,66.18,168.850006,81.0,237.449997,110.190002,83.699997,64.099998,63.5,61.84,118.709999,70.660004,86.809998,44.900002,91.300003,241.75999500000003,160.229996,172.800003,127.050003,310.82666,133.610001,152.53999299999995,82.32,164.990005,88.699997,44.990002,63.77,586.570007,38.220001,45.029999,33.639999,67.849998,74.199997,491.76001,139.149994,174.779999,121.639999,188.119995,103.160004,127.32,182.929993,64.769997,127.120003,62.349998
412,59.529999,72.110001,93.040001,48.169998,152.929993,241.929993,122.309998,171.639999,191.0,60.380001,317.890015,196.0,271.899994,55.509998,27.440001,77.129997,132.25,65.290001,168.5,80.199997,237.179993,109.230003,83.199997,63.049999,62.77,60.66,117.800003,69.690002,84.949997,44.68,90.730003,238.5,159.820007,172.729996,127.580002,312.809998,132.910004,151.160004,81.620003,163.589996,87.650002,43.080002,63.209999,587.099976,37.700001,44.240002,33.25,67.650002,72.68,497.51001,139.779999,175.800003,120.260002,187.350006,103.349998,129.139999,183.279999,64.449997,125.949997,62.299999
413,59.48,71.800003,93.650002,48.419998,153.389999,240.740005,123.559998,171.589996,190.949997,60.619999,318.230011,197.839996,273.5,56.099998,27.559999,76.93,132.610001,65.480003,169.220001,81.110001,242.309998,109.519997,83.110001,63.16,62.48,61.509998,117.980003,69.239998,85.949997,45.110001,91.495003,237.589996,161.020004,170.880005,130.410004,314.5,132.740005,151.610001,82.33000200000002,164.0,87.860001,42.529999,63.389999,589.150024,37.599998,44.419998,33.360001000000004,68.120003,72.139999,497.609985,140.860001,177.800003,121.790001,187.330002,103.459999,129.929993,181.899994,64.629997,127.120003,62.5
414,59.990002,71.889999,92.650002,48.200001,153.470001,240.559998,123.510002,174.179993,191.479996,61.34,318.079987,197.449997,273.100006,55.810001,27.540001,76.620003,132.479996,65.18,169.649994,81.800003,244.339996,108.580002,82.650002,62.610001,61.830002,60.759998,117.440002,68.989998,85.949997,44.68,90.379997,239.0,161.759995,169.75,128.600006,316.470001,131.429993,151.259995,82.389999,165.0,87.050003,41.799999,62.82,594.330017,37.580002,42.400002,33.400002,68.599998,71.93,498.519989,140.610001,177.649994,121.870003,187.0,103.050003,129.71000700000002,180.630005,64.379997,127.389999,62.41
415,60.330002,71.510002,92.839996,48.169998,153.970001,243.25999500000003,124.970001,173.71000700000005,192.429993,60.790001,317.859985,197.479996,274.149994,55.639999,27.68,77.290001,133.25,66.160004,171.509995,82.370003,245.410004,109.050003,83.66999799999998,63.669998,61.970001,61.5,117.68,69.769997,86.910004,44.759998,90.894997,238.589996,162.889999,174.78999299999995,133.240005,316.666656,132.03999299999998,152.330002,82.730003,166.0,87.75,43.43,62.66,595.849976,37.91,43.369999,33.34,69.089996,72.949997,496.200012,141.029999,179.21000700000005,122.849998,186.789993,104.099998,133.380005,182.0,64.599998,128.46000700000002,62.450001
416,61.25,71.940002,93.550003,48.43,154.809998,245.330002,124.599998,173.279999,193.380005,61.360001,318.600006,198.160004,276.040009,55.060001,27.82,77.41999799999998,133.679993,65.940002,172.240005,82.489998,248.449997,109.0,83.260002,63.900002,61.970001,61.880001,118.050003,69.989998,86.389999,45.189999,91.870003,240.229996,164.919998,173.669998,133.320007,317.190002,132.100006,152.559998,83.559998,166.679993,87.93,44.799999,62.790001,606.219971,38.950001,43.5,33.220001,68.91999799999999,73.949997,496.019989,144.360001,180.570007,123.099998,187.0,105.0,131.740005,183.149994,64.550003,126.529999,62.560001
417,61.279999,72.620003,93.059998,48.200001,154.979996,243.600006,127.699997,175.429993,192.479996,61.279999,318.600006,198.240005,279.73999,54.810001,27.67,77.620003,134.979996,65.349998,173.009995,82.709999,246.960007,108.709999,84.32,64.18,61.919998,61.490002,116.220001,70.739998,86.41999799999998,44.919998,91.400002,238.0,164.020004,173.830002,134.059998,313.473328,132.0,152.419998,84.110001,166.089996,87.809998,44.619999,62.93,603.799988,39.369999,43.209999,33.27,69.260002,74.07,507.39999400000005,143.28999299999995,179.860001,122.949997,185.809998,104.839996,131.770004,183.100006,65.0,129.259995,63.150002
418,61.599998,73.099998,93.050003,48.91,155.46000700000005,246.789993,126.540001,176.839996,192.669998,62.099998,320.049988,200.669998,280.100006,55.279999,27.77,78.279999,134.309998,65.849998,174.399994,82.970001,251.440002,109.0,85.139999,64.83000200000001,62.139999,62.080002,117.550003,70.58000200000002,86.440002,45.189999,92.285004,239.419998,166.53999299999995,171.970001,133.339996,318.306671,132.71000700000002,153.369995,84.309998,167.570007,88.57,44.720001,63.150002,604.909973,39.200001,43.419998,33.439999,69.519997,74.370003,508.279999,145.449997,181.080002,124.120003,187.070007,106.110001,130.440002,183.649994,64.900002,132.509995,63.450001
419,61.43,72.629997,92.68,48.689999,154.729996,247.330002,126.110001,176.660004,192.669998,62.380001,319.399994,200.149994,283.01001,54.77,27.709999,77.809998,134.800003,66.16999799999999,174.229996,84.309998,251.839996,109.669998,85.360001,65.260002,62.669998,61.77,115.879997,71.300003,86.91999799999998,44.59,92.82,238.179993,165.839996,171.970001,130.309998,316.08667,131.619995,153.5,83.510002,167.619995,86.0,45.299999,62.5,608.700012,38.59,43.049999,33.23,70.0,73.889999,497.64001500000006,144.600006,180.600006,124.449997,186.949997,106.0,129.21000700000002,185.220001,65.050003,132.279999,63.0
420,61.32,72.480003,91.559998,48.799999,153.25,245.729996,126.650002,178.100006,189.809998,62.34,319.929993,201.5,283.519989,54.77,27.84,77.209999,134.949997,66.339996,172.449997,84.5,254.710007,109.75,85.519997,65.349998,62.639999,61.200001,117.0,72.0,85.959999,45.009998,92.315002,235.179993,165.850006,174.660004,131.71000700000002,317.603333,134.839996,153.559998,83.519997,166.220001,85.980003,44.799999,62.5,607.98999,38.060001,43.049999,33.369999,69.66999799999999,73.129997,504.98999,145.53999299999995,180.059998,123.370003,187.509995,105.510002,161.800003,183.830002,65.07,131.350006,62.709999
421,61.450001,72.989998,91.199997,49.68,154.149994,247.419998,127.910004,179.050003,190.179993,62.509998,321.200012,201.929993,282.179993,55.279999,27.940001,77.190002,135.149994,65.709999,174.309998,84.970001,254.889999,110.050003,82.059998,65.400002,62.189999,62.25,119.169998,72.860001,85.220001,45.400002,92.684998,236.110001,168.199997,174.449997,130.520004,323.01001,135.729996,155.270004,84.529999,164.660004,85.910004,45.0,62.91,614.380005,38.689999,43.049999,33.470001,69.459999,73.110001,510.470001,146.360001,181.110001,123.730003,189.410004,105.589996,159.940002,183.830002,64.489998,131.399994,62.560001
422,60.830002,73.980003,91.82,50.73,155.630005,248.990005,129.419998,179.259995,190.100006,62.889999,321.380005,202.830002,280.25,55.41,27.620001,77.209999,136.229996,65.209999,174.240005,85.370003,250.899994,109.580002,83.019997,66.18,62.439999,62.919998,119.010002,73.32,86.139999,45.349998,92.025002,235.440002,166.589996,171.369995,133.020004,321.643341,135.330002,155.899994,84.620003,165.479996,85.66999799999998,46.82,62.790001,608.570007,39.799999,42.84,33.470001,69.360001,75.540001,518.460022,147.429993,181.289993,124.82,191.380005,104.279999,158.139999,183.789993,63.040001,129.550003,62.75
423,61.380001,74.629997,91.639999,50.810001,156.600006,250.52999900000003,132.029999,180.190002,190.970001,62.82,322.049988,205.190002,283.0,55.650002,27.620001,76.209999,138.0,65.25,174.139999,84.730003,248.330002,109.260002,82.970001,65.75,62.310001,62.5,117.870003,73.699997,85.739998,45.02,92.525002,235.850006,166.779999,172.479996,134.240005,308.929993,134.990005,156.529999,84.660004,165.0,85.209999,47.259998,62.540001,613.320007,39.040001,43.0,33.380001,69.529999,76.019997,516.9400019999998,146.25,182.139999,124.389999,191.789993,103.889999,162.330002,184.929993,62.970001,129.820007,63.200001
424,61.57,74.400002,93.400002,50.98,157.149994,254.0,131.75,182.050003,192.0,62.98,322.829987,206.240005,290.01001,55.860001,27.719999,77.379997,138.699997,65.82,175.279999,87.239998,250.75999500000003,108.0,83.279999,65.550003,62.799999,60.220001,117.639999,74.720001,82.599998,45.27,92.970001,236.25999500000003,170.559998,175.0,134.130005,317.243347,133.740005,157.78999299999995,83.739998,166.830002,85.400002,47.380001,62.849998,618.130005,38.91,42.900002,33.380001,69.519997,76.529999,523.969971,147.490005,181.770004,123.400002,192.130005,104.57,166.940002,176.889999,62.98,129.199997,62.98
425,60.580002,72.370003,94.269997,50.740002,155.740005,254.610001,128.889999,176.009995,181.190002,61.049999,322.019989,203.679993,288.549988,55.950001,27.530001,77.510002,136.570007,65.57,173.479996,82.849998,250.490005,108.400002,82.099998,65.239998,63.0,58.27,115.989998,74.099998,81.0,45.130001,89.764999,235.440002,165.929993,173.369995,133.520004,315.359985,131.660004,157.190002,81.57,166.130005,85.82,47.73,62.310001,600.400024,38.849998,42.98,33.09,68.07,76.269997,513.77002,146.03999299999995,175.169998,118.839996,190.020004,103.769997,162.149994,174.0,63.07,128.820007,60.880001
426,59.82,72.779999,93.489998,50.32,155.399994,255.990005,139.0,175.0,184.529999,61.639999,321.299988,203.0,295.140015,53.330002,27.24,77.480003,138.479996,63.43,173.330002,83.08000200000002,247.380005,108.220001,82.41999799999998,64.75,63.369999,57.75,119.510002,75.43,81.019997,45.049999,92.139999,233.220001,166.809998,176.5,138.729996,314.690002,130.850006,161.5,81.760002,160.0,85.860001,46.419998,63.669998,598.47998,39.27,42.779999,32.790001000000004,66.360001,76.160004,515.77002,145.779999,175.850006,111.93,190.240005,102.0,160.880005,173.149994,63.060001,127.589996,62.060001
427,59.91,71.639999,93.0,50.16,154.080002,254.300003,134.630005,171.979996,183.669998,60.400002,321.200012,201.830002,287.480011,54.240002,27.08,76.709999,133.949997,64.599998,172.259995,82.0,246.039993,109.099998,81.190002,64.889999,62.48,56.810001,115.949997,75.010002,80.110001,44.43,91.199997,232.970001,165.600006,174.440002,132.600006,310.166656,131.139999,159.649994,82.870003,163.089996,84.57,46.57,63.810001,588.0,38.349998,42.369999,33.060001,65.849998,74.0,507.01001,144.850006,175.300003,110.349998,189.110001,100.07,155.300003,173.169998,63.009998,124.760002,62.150002
428,60.32,70.519997,94.300003,49.610001,155.580002,254.100006,137.740005,174.509995,187.820007,60.779999,320.899994,202.339996,287.600006,55.59,27.110001,77.800003,134.75,64.480003,173.889999,82.68,247.0,109.610001,81.639999,65.57,62.900002,56.209999,115.779999,76.0,80.33000200000002,44.209999,90.139999,233.690002,168.070007,175.21000700000005,135.309998,314.503326,132.139999,160.229996,83.339996,162.550003,84.5,46.0,64.25,580.52002,38.98,41.639999,33.209999,66.160004,75.08000200000002,489.670013,147.910004,176.610001,111.769997,191.589996,97.529999,152.990005,174.649994,62.799999,123.699997,62.450001
429,60.040001,70.029999,94.110001,49.209999,154.869995,252.229996,138.330002,174.809998,187.0,60.880001,320.540009,201.699997,290.799988,57.150002,26.799999,77.720001,135.630005,64.480003,174.0,79.43,245.130005,108.57,81.540001,65.029999,62.720001,56.880001,115.870003,76.349998,80.459999,44.369999,90.349998,231.639999,163.839996,173.96000700000005,132.919998,312.98999,133.169998,159.910004,82.860001,163.300003,84.110001,45.919998,64.040001,576.469971,39.049999,42.25,33.040001000000004,66.150002,74.989998,486.600006,147.580002,176.160004,110.879997,193.399994,97.349998,153.029999,173.910004,62.110001,121.809998,62.599998
430,60.0,70.25,92.190002,49.139999,154.990005,252.300003,136.899994,173.570007,186.490005,60.689999,320.01001,200.960007,290.149994,56.290001,26.450001,71.059998,135.110001,64.809998,173.179993,80.529999,245.440002,108.230003,80.800003,64.489998,61.990002,55.599998,115.260002,75.540001,79.400002,43.900002,90.504997,238.0,154.520004,188.0,128.5,313.133331,132.080002,160.169998,82.059998,159.990005,83.519997,44.619999,63.950001,577.080017,38.419998,40.73,32.869999,66.550003,74.57,470.779999,147.690002,175.869995,110.870003,192.139999,98.089996,151.800003,175.720001,61.369999,120.269997,62.040001
431,60.150002,70.610001,84.110001,49.259998,160.690002,248.0,138.130005,173.520004,189.279999,59.099998,317.829987,192.949997,288.850006,55.099998,26.48,70.160004,135.5,63.900002,175.850006,81.790001,244.070007,107.760002,81.339996,58.509998,61.889999,54.330002,114.25,75.769997,78.459999,40.200001,89.574997,241.830002,151.440002,197.0,125.650002,309.776672,131.910004,159.910004,81.58000200000002,157.149994,82.959999,42.700001,63.209999,577.049988,35.49000200000001,39.91,32.950001,66.629997,70.0,498.100006,144.520004,176.0,108.5,193.259995,97.910004,155.720001,176.78999299999995,61.02,117.209999,61.23
432,60.52,71.16999799999998,81.709999,49.240002,159.779999,249.52999900000003,136.949997,174.270004,192.5,59.759998,320.140015,199.770004,286.890015,55.560001,26.82,69.709999,136.0,63.560001,177.990005,83.660004,244.899994,107.82,81.529999,58.459999,62.830002,54.919998,116.82,73.730003,79.290001,39.93,89.95500200000002,249.589996,154.729996,198.440002,125.879997,312.73999,133.740005,161.0,81.900002,156.100006,83.540001,41.560001,63.630001,577.3900150000002,34.330002,40.110001,33.580002,66.0,68.309998,469.320007,147.089996,175.929993,108.800003,194.949997,97.43,154.679993,178.449997,61.380001,117.269997,62.369999
433,60.16,70.940002,80.800003,49.259998,156.779999,242.690002,136.330002,173.869995,190.330002,59.84,318.579987,197.169998,289.179993,56.0,26.799999,69.150002,136.199997,63.139999,172.669998,82.389999,243.949997,106.980003,80.989998,57.700001,62.419998,55.75,116.199997,72.800003,78.769997,38.68,90.25,245.490005,152.899994,195.259995,128.869995,309.90332,133.089996,158.550003,82.309998,154.75,83.769997,40.849998,62.950001,576.659973,31.48,39.169998,33.549999,64.610001,67.25,468.709991,146.589996,176.350006,108.019997,194.809998,96.5,152.600006,177.880005,61.639999,117.919998,62.119999
434,60.669998,71.33000200000002,80.910004,49.240002,156.800003,241.970001,137.779999,173.96000700000005,190.490005,59.66,318.399994,198.869995,291.179993,56.349998,26.76,69.239998,136.669998,63.18,175.669998,82.650002,244.630005,106.660004,81.32,56.849998,62.16,56.130001,116.480003,73.41999799999998,78.0,38.860001,88.5,249.320007,154.830002,198.279999,131.619995,311.049988,132.5,157.830002,81.870003,155.389999,84.290001,40.5,62.540001,581.909973,32.09,39.119999,33.330002,65.739998,67.190002,469.179993,146.479996,176.509995,106.830002,194.679993,96.410004,156.119995,177.380005,62.0,117.080002,60.490002
435,60.07,71.260002,79.860001,48.759998,156.229996,239.740005,135.96000700000002,173.100006,191.940002,59.720001,318.079987,196.229996,285.790009,56.790001,26.360001,69.160004,133.759995,62.970001,175.699997,82.690002,242.979996,106.220001,80.290001,56.720001,62.060001,55.32,115.75,72.83000200000002,78.230003,38.810001,86.540001,250.339996,154.330002,197.529999,130.21000700000002,311.463348,132.809998,157.330002,82.129997,156.71000700000005,83.75,37.68,62.450001,575.25,29.9,38.580002,33.34,63.790001,64.489998,469.959991,146.25,170.259995,107.610001,194.899994,95.699997,153.020004,176.580002,58.77,113.949997,59.950001
436,59.349998,72.010002,79.43,48.740002,154.970001,237.339996,136.020004,172.070007,191.949997,59.66,318.299988,197.690002,286.720001,57.25,26.49,68.040001,135.050003,62.580002,177.380005,82.300003,241.289993,106.129997,80.050003,56.32,61.0,53.990002,115.739998,73.519997,77.790001,38.119999,84.260002,253.490005,154.279999,197.600006,129.03999299999998,313.160004,133.03999299999998,157.259995,82.540001,153.360001,83.58000200000002,37.720001,62.369999,573.950012,32.040001000000004,38.040001,33.369999,63.91,75.489998,470.4800110000001,144.820007,171.929993,106.480003,194.259995,95.860001,152.009995,176.100006,55.869999,112.419998,60.869999
437,58.700001,70.739998,78.83000200000002,48.240002,152.809998,231.929993,132.679993,169.820007,190.5,59.619999,319.440002,198.410004,282.399994,56.610001,26.389999,67.57,130.300003,61.849998,175.990005,81.5,241.289993,105.709999,79.25,56.099998,60.5,52.709999,113.949997,72.519997,77.629997,37.529999,84.07,251.300003,151.71000700000005,195.699997,122.739998,310.093323,133.639999,156.520004,81.800003,151.389999,83.32,37.099998,62.419998,571.919983,32.290001000000004,37.490002,33.5,62.68,77.690002,462.350006,144.520004,171.639999,105.779999,193.910004,96.510002,149.350006,176.330002,55.580002,110.43,60.049999
438,59.799999,71.230003,80.309998,48.740002,153.28999299999995,233.649994,133.639999,170.279999,190.220001,60.07,321.019989,201.490005,285.079987,56.959999,26.65,67.349998,132.050003,62.360001,175.610001,83.129997,243.869995,106.769997,80.050003,57.0,61.040001,53.09,115.040001,72.870003,79.620003,38.470001,85.775002,250.320007,152.979996,195.009995,125.0,317.0,134.199997,157.429993,81.339996,151.059998,84.050003,36.669998,62.91,579.409973,31.42,38.259998,33.330002,64.459999,79.349998,469.970001,144.979996,174.949997,108.110001,194.600006,98.360001,154.520004,178.320007,55.77,112.580002,60.189999
439,59.700001,71.08000200000002,80.25,49.060001,156.229996,232.690002,134.009995,171.100006,192.0,60.189999,321.269989,201.940002,287.100006,57.66,26.66,67.099998,133.619995,62.959999,176.830002,83.129997,243.720001,106.940002,80.620003,56.91,61.299999,51.41,115.779999,73.0,79.809998,38.459999,84.375,250.580002,156.149994,194.820007,126.260002,322.406677,133.850006,156.690002,81.5,149.479996,84.58000200000002,35.720001,62.73,584.179993,29.49,37.709999,33.34,64.07,77.08000200000002,473.869995,146.28999299999995,174.75,108.32,194.470001,98.699997,154.449997,179.429993,54.139999,113.019997,60.860001
440,62.150002,70.489998,80.290001,49.040001,156.559998,231.119995,135.919998,170.259995,193.699997,61.0,320.799988,201.970001,291.160004,57.330002,26.559999,66.720001,131.770004,63.450001,179.5,82.800003,243.080002,106.809998,80.889999,57.16,61.73,50.939999,115.220001,73.190002,79.300003,38.209999,84.355003,247.25999500000003,154.990005,194.529999,127.379997,328.690002,134.080002,157.020004,82.139999,149.830002,84.83000200000002,35.889999,62.43,583.119995,31.280001,36.77,33.330002,64.43,78.18,475.579987,147.860001,173.949997,108.160004,194.809998,99.260002,152.78999299999995,180.309998,54.0,113.68,61.27
441,62.0,70.599998,79.68,49.630001,155.880005,227.889999,135.880005,170.690002,193.270004,61.029999,320.390015,201.130005,293.070007,57.48,26.690001,65.860001,130.570007,63.810001,179.610001,82.980003,244.309998,106.68,81.540001,57.299999,61.860001,50.799999,115.489998,73.089996,78.809998,38.16,85.199997,247.369995,155.0,193.589996,123.370003,329.25,134.179993,156.160004,80.400002,147.279999,84.480003,35.959999,62.75,582.330017,30.299999,37.220001,33.290001000000004,64.540001,79.239998,469.820007,147.350006,175.199997,108.190002,193.75,99.629997,150.929993,181.990005,53.450001,113.0,61.419998
442,60.759998,69.519997,79.690002,49.099998,154.080002,224.399994,134.279999,167.369995,192.449997,60.720001,318.73999,199.559998,283.309998,56.68,26.620001,64.989998,127.43,63.279999,177.899994,83.730003,245.75,105.269997,80.739998,56.5,60.529999,49.880001,113.370003,72.32,77.639999,37.919998,84.699997,247.399994,151.259995,190.740005,121.599998,324.51001,132.669998,154.220001,77.699997,146.199997,83.32,36.060001,61.77,572.5599980000002,30.5,36.75,32.91,63.560001,77.589996,461.89999400000005,144.919998,172.559998,106.989998,192.839996,99.0,147.649994,179.979996,53.139999,112.470001,60.709999
443,61.09,69.91999799999999,78.43,48.779999,154.699997,223.880005,133.550003,167.46000700000005,191.300003,60.790001,318.23999,198.089996,280.950012,56.419998,26.91,64.300003,127.449997,64.190002,177.029999,83.639999,245.190002,105.07,80.889999,56.290001,60.650002,50.290001,113.150002,72.08000200000002,77.510002,37.389999,84.760002,248.139999,151.279999,189.610001,121.370003,327.350006,132.279999,154.020004,77.120003,146.059998,83.33000200000002,36.330002,61.48,575.0,30.709999,36.419998,32.599998,63.48,77.190002,467.75,144.25,172.78999299999995,108.150002,190.880005,100.480003,148.0,179.71000700000005,52.709999,111.629997,60.82
444,61.869999,70.910004,78.239998,48.950001,154.740005,223.5,133.850006,168.860001,192.970001,61.02,319.700012,199.149994,284.130005,56.790001,26.85,64.400002,128.139999,65.010002,178.0,84.309998,247.350006,105.190002,81.150002,56.5,60.52,51.169998,114.050003,72.660004,78.360001,37.68,85.489998,248.52999900000003,151.0,191.0,121.099998,327.633331,133.270004,153.740005,77.529999,146.440002,81.459999,36.349998,61.970001,581.789978,30.32,36.470001,32.759998,64.349998,77.699997,470.0,145.220001,174.550003,107.910004,192.149994,101.230003,149.190002,180.509995,52.689999,112.75,61.259998
445,62.720001,71.290001,78.980003,49.549999,156.229996,223.389999,137.830002,169.660004,194.240005,62.0,319.829987,199.589996,286.0,57.630001,27.059999,65.16999799999999,129.550003,65.220001,179.509995,85.849998,248.160004,106.459999,82.239998,56.68,61.48,51.34,114.0,73.269997,78.620003,37.509998,85.184998,252.070007,155.0,193.630005,123.230003,331.273346,134.429993,154.839996,78.199997,147.779999,81.32,36.939999,62.25,590.570007,30.51,36.799999,33.07,64.93,78.160004,475.0,141.0,176.309998,108.120003,194.5,102.309998,154.46000700000005,181.669998,53.369999,113.040001,61.439999
446,62.869999,71.720001,78.33000200000002,49.740002,156.78999299999995,222.679993,135.910004,169.279999,195.220001,61.689999,318.709991,198.679993,283.660004,57.98,26.84,65.93,129.5,64.779999,179.880005,86.07,247.02999900000003,106.959999,81.779999,56.959999,61.060001,50.950001,112.769997,73.809998,79.110001,37.240002,85.370003,252.660004,153.5,193.199997,124.150002,328.986664,132.820007,153.929993,78.33000200000002,147.589996,79.690002,37.400002,62.25,591.539978,30.139999,38.5,33.369999,65.129997,77.32,477.269989,138.5,175.820007,108.339996,194.550003,101.080002,153.600006,180.020004,53.0,112.830002,61.610001
447,63.060001,72.220001,78.389999,49.59,156.330002,223.899994,138.0,170.820007,193.589996,61.790001,319.200012,198.089996,287.309998,58.290001,26.790001,66.150002,130.699997,65.339996,179.949997,86.040001,246.610001,106.739998,82.110001,57.150002,60.73,50.91,112.949997,74.230003,79.370003,37.630001,85.940002,252.179993,153.0,195.289993,124.379997,330.350006,131.910004,154.919998,78.959999,147.660004,79.41999799999998,38.18,62.869999,594.090027,30.27,37.43,33.279999,65.400002,77.82,485.25,139.940002,176.53999299999995,108.809998,195.330002,101.489998,156.880005,181.320007,54.700001,113.489998,61.73
